     support confidence     lift leverage   jaccard
318    0.100  0.9523810 3.968254 0.074800 0.4081633
319    0.200  1.0000000 4.000000 0.150000 0.8000000
320    0.200  0.9302326 3.720930 0.146250 0.7547170
321    0.200  0.9756098 3.982081 0.149775 0.8000000
322    0.200  1.0000000 4.166667 0.152000 0.8333333
323    0.110  0.9565217 3.826087 0.081250 0.4313725
324    0.110  0.8800000 3.591837 0.079375 0.4230769
325    0.110  1.0000000 4.166667 0.083600 0.4583333
326    0.090  0.9000000 3.600000 0.065000 0.3461538
327    0.090  1.0000000 4.081633 0.067950 0.3673469
328    0.090  1.0000000 4.166667 0.068400 0.3750000
329    0.115  1.0000000 4.000000 0.086250 0.4600000
330    0.115  0.9583333 3.911565 0.085600 0.4600000
331    0.100  1.0000000 4.000000 0.075000 0.4000000
332    0.100  1.0000000 4.081633 0.075500 0.4081633
333    0.100  0.9523810 3.968254 0.074800 0.4081633
334    0.115  0.9200000 3.680000 0.083750 0.4423077
335    0.115  0.9583333 3.833333 0.085000 0.4509804
336    0.115  1.0000000 4.166667 0.087400 0.4791667
337    0.090  1.0000000 4.000000 0.067500 0.3600000
338    0.090  0.9000000 3.600000 0.065000 0.3461538
339    0.090  1.0000000 4.166667 0.068400 0.3750000
340    0.050  1.0000000 4.000000 0.037500 0.2000000
341    0.050  1.0000000 4.081633 0.037750 0.2040816
342    0.050  1.0000000 2.000000 0.025000 0.1000000
343    0.050  1.0000000 4.081633 0.037750 0.2040816
344    0.050  1.0000000 2.000000 0.025000 0.1000000
345    0.050  1.0000000 4.000000 0.037500 0.2000000
346    0.130  0.9285714 3.714286 0.095000 0.5000000
347    0.130  1.0000000 4.081633 0.098150 0.5306122
348    0.140  1.0000000 4.000000 0.105000 0.5600000
349    0.140  1.0000000 4.081633 0.105700 0.5714286
350    0.065  1.0000000 4.081633 0.049075 0.2653061
351    0.065  1.0000000 4.166667 0.049400 0.2708333
352    0.075  1.0000000 4.081633 0.056625 0.3061224
353    0.130  1.0000000 4.000000 0.097500 0.5200000
354    0.130  0.9285714 3.714286 0.095000 0.5000000
355    0.065  1.0000000 4.000000 0.048750 0.2600000
356    0.065  1.0000000 4.166667 0.049400 0.2708333
357    0.065  1.0000000 4.081633 0.049075 0.2653061
358    0.065  1.0000000 4.000000 0.048750 0.2600000
359    0.065  1.0000000 4.166667 0.049400 0.2708333
360    0.075  1.0000000 4.081633 0.056625 0.3061224
361    0.160  1.0000000 4.000000 0.120000 0.6400000
362    0.160  1.0000000 4.081633 0.120800 0.6530612
363    0.095  1.0000000 4.081633 0.071725 0.3877551
364    0.095  0.8636364 3.598485 0.068600 0.3725490
365    0.065  0.8666667 3.466667 0.046250 0.2500000
366    0.065  1.0000000 4.081633 0.049075 0.2653061
367    0.115  1.0000000 4.000000 0.086250 0.4600000
368    0.115  1.0000000 4.081633 0.086825 0.4693878
369    0.075  1.0000000 4.000000 0.056250 0.3000000
370    0.075  1.0000000 4.081633 0.056625 0.3061224
371    0.095  1.0000000 4.000000 0.071250 0.3800000
