     support confidence     lift leverage    jaccard
378    0.180  0.9000000 3.529412 0.129000 0.65454545
379    0.180  0.9473684 3.715170 0.131550 0.67924528
380    0.195  0.8478261 3.199344 0.134050 0.65000000
381    0.195  0.9069767 3.556772 0.140175 0.70909091
382    0.195  0.9285714 3.641457 0.141450 0.72222222
383    0.100  0.8333333 3.267974 0.069400 0.36363636
384    0.100  0.8695652 3.410060 0.070675 0.37037037
385    0.130  0.9629630 3.776325 0.095575 0.50000000
386    0.130  0.9285714 3.641457 0.094300 0.49056604
387    0.185  0.9250000 3.490566 0.132000 0.66071429
388    0.185  0.8604651 3.309481 0.129100 0.63793103
389    0.185  0.9024390 3.538977 0.132725 0.67272727
390    0.105  0.8750000 3.365385 0.073800 0.38181818
391    0.105  0.8076923 3.167421 0.071850 0.37500000
392    0.120  1.0000000 3.773585 0.088200 0.45283019
393    0.095  1.0000000 3.921569 0.070775 0.37254902
394    0.180  0.9473684 3.574975 0.129650 0.65454545
395    0.180  0.8571429 3.296703 0.125400 0.62068966
396    0.180  0.8780488 3.443329 0.127725 0.64285714
397    0.100  0.8695652 3.344482 0.070100 0.36363636
398    0.100  0.7692308 3.016591 0.066850 0.35087719
399    0.115  1.0000000 3.773585 0.084525 0.43396226
400    0.095  1.0000000 3.921569 0.070775 0.37254902
401    0.125  0.9615385 3.628447 0.090550 0.46296296
402    0.080  0.8421053 3.238866 0.055300 0.29090909
403    0.135  1.0000000 4.081633 0.101925 0.55102041
404    0.135  0.7941176 3.241297 0.093350 0.48214286
405    0.135  0.8181818 3.409091 0.095400 0.50000000
406    0.135  0.9642857 4.017857 0.101400 0.55102041
407    0.130  0.9629630 3.851852 0.096250 0.50980392
408    0.130  0.8125000 3.316327 0.090800 0.47272727
409    0.130  0.8387097 3.494624 0.092800 0.49056604
410    0.130  1.0000000 4.166667 0.098800 0.54166667
411    0.135  1.0000000 4.000000 0.101250 0.54000000
412    0.135  0.7941176 3.241297 0.093350 0.48214286
413    0.135  0.8181818 3.409091 0.095400 0.50000000
414    0.135  0.9642857 4.017857 0.101400 0.55102041
415    0.065  1.0000000 4.166667 0.049400 0.27083333
416    0.065  1.0000000 4.166667 0.049400 0.27083333
417    0.070  1.0000000 4.081633 0.052850 0.28571429
