     support confidence      lift leverage    jaccard
1960   0.130  0.9629630  3.057025 0.087475 0.40625000
1961   0.140  1.0000000  2.352941 0.080500 0.32941176
1962   0.140  1.0000000  2.816901 0.090300 0.39436620
1963   0.140  1.0000000  2.857143 0.091000 0.40000000
1964   0.140  0.9655172  3.065134 0.094325 0.43750000
1965   0.130  0.8965517  2.109533 0.068375 0.29545455
1966   0.130  0.9629630  2.712572 0.082075 0.36111111
1967   0.130  1.0000000  2.857143 0.084500 0.37142857
1968   0.130  0.9629630  3.057025 0.087475 0.40625000
1969   0.135  0.9310345  2.190669 0.073375 0.31034483
1970   0.135  0.9642857  2.641879 0.083900 0.36486486
1971   0.135  1.0000000  2.857143 0.087750 0.38571429
1972   0.135  1.0000000  3.174603 0.092475 0.42857143
1973   0.125  0.9259259  2.178649 0.067625 0.28735632
1974   0.125  0.9259259  2.536783 0.075725 0.33333333
1975   0.125  1.0000000  2.857143 0.081250 0.35714286
1976   0.125  0.9615385  3.052503 0.084050 0.39062500
1977   0.135  1.0000000  2.352941 0.077625 0.31764706
1978   0.135  0.9642857  2.641879 0.083900 0.36486486
1979   0.135  1.0000000  2.816901 0.087075 0.38028169
1980   0.135  0.9642857  3.061224 0.090900 0.42187500
1981   0.120  0.8888889  2.091503 0.062625 0.27272727
1982   0.120  0.9230769  2.528978 0.072550 0.32000000
1983   0.120  0.9600000  2.704225 0.075625 0.33333333
1984   0.120  0.8275862  2.627258 0.074325 0.35294118
1985   0.190  0.9743590  2.405825 0.111025 0.46341463
1986   0.190  0.9743590  2.466732 0.112975 0.47500000
1987   0.190  0.6785714  1.809524 0.085000 0.40860215
1988   0.190  0.9500000  2.602740 0.117000 0.50666667
1989   0.190  0.9268293  2.686462 0.119275 0.52777778
1990   0.145  0.7435897  1.487179 0.047500 0.26363636
1991   0.145  1.0000000  2.531646 0.087725 0.36708861
1992   0.145  0.9666667  2.577778 0.088750 0.38157895
1993   0.145  0.9354839  2.562970 0.088425 0.38666667
1994   0.145  0.8787879  2.547211 0.088075 0.39726027
1995   0.050  0.9090909  2.301496 0.028275 0.12500000
1996   0.050  1.0000000  2.739726 0.031750 0.13698630
1997   0.050  0.9090909  2.635046 0.031025 0.14285714
1998   0.140  0.7179487  1.435897 0.042500 0.25225225
1999   0.140  0.9655172  2.383993 0.081275 0.34146341
2000   0.140  0.9655172  2.574713 0.085625 0.36842105
2001   0.140  0.8750000  2.397260 0.081600 0.36363636
2002   0.140  0.9333333  2.705314 0.088250 0.39436620
2003   0.055  1.0000000  2.469136 0.032725 0.13580247
2004   0.055  1.0000000  2.739726 0.034925 0.15068493
2005   0.055  0.9166667  2.657005 0.034300 0.15714286
2006   0.085  0.8500000  2.098765 0.044500 0.20238095
2007   0.085  1.0000000  2.531646 0.051425 0.21518987
2008   0.085  1.0000000  2.739726 0.053975 0.23287671
2009   0.085  0.8500000  2.463768 0.050500 0.23611111
2010   0.145  0.9666667  2.386831 0.084250 0.35365854
2011   0.145  1.0000000  2.531646 0.087725 0.36708861
2012   0.145  0.9354839  2.562970 0.088425 0.38666667
2013   0.145  0.9062500  2.626812 0.089800 0.40277778
2014   0.135  0.9000000  2.222222 0.074250 0.32142857
2015   0.135  0.9642857  2.441230 0.079700 0.33750000
2016   0.135  1.0000000  2.739726 0.085725 0.36986301
2017   0.135  0.9000000  2.608696 0.083250 0.37500000
2018   0.100  1.0000000  2.000000 0.050000 0.20000000
2019   0.100  0.6666667  1.568627 0.036250 0.21052632
2020   0.100  1.0000000  2.531646 0.060500 0.25316456
2021   0.100  1.0000000  2.739726 0.063500 0.27397260
2022   0.100  0.9090909  2.635046 0.062050 0.28169014
2023   0.085  1.0000000  2.000000 0.042500 0.17000000
2024   0.085  0.8500000  2.098765 0.044500 0.20238095
2025   0.085  1.0000000  2.739726 0.053975 0.23287671
2026   0.085  0.8947368  2.593440 0.052225 0.23943662
2027   0.150  0.7500000  1.500000 0.050000 0.27272727
2028   0.150  0.9677419  2.389486 0.087225 0.36585366
2029   0.150  0.9375000  2.373418 0.086800 0.37037037
2030   0.150  0.9677419  2.580645 0.091875 0.39473684
2031   0.150  0.8823529  2.557545 0.091350 0.41095890
2032   0.050  1.0000000  2.469136 0.029750 0.12345679
2033   0.050  0.9090909  2.301496 0.028275 0.12500000
2034   0.050  0.8333333  2.415459 0.029300 0.14084507
2035   0.085  1.0000000  2.000000 0.042500 0.17000000
2036   0.085  0.8500000  2.098765 0.044500 0.20238095
2037   0.085  1.0000000  2.531646 0.051425 0.21518987
2038   0.085  0.7391304  2.142407 0.045325 0.22666667
2039   0.135  1.0000000  2.352941 0.077625 0.31764706
2040   0.135  0.9310345  2.550779 0.082075 0.36000000
2041   0.135  1.0000000  2.816901 0.087075 0.38028169
2042   0.135  0.9642857  2.755102 0.086000 0.38028169
2043   0.125  0.9259259  2.178649 0.067625 0.28735632
2044   0.125  0.9259259  2.536783 0.075725 0.33333333
2045   0.125  0.9615385  2.708559 0.078850 0.34722222
2046   0.125  0.8620690  2.463054 0.074250 0.33783784
2047   0.150  0.7317073  1.463415 0.047500 0.27027027
2048   0.150  0.9090909  2.244669 0.083175 0.35714286
2049   0.150  1.0000000  2.531646 0.090750 0.37974684
2050   0.150  0.9375000  2.500000 0.090000 0.38961039
2051   0.150  0.8823529  2.417405 0.087950 0.38961039
2052   0.055  1.0000000  2.469136 0.032725 0.13580247
2053   0.055  0.9166667  2.320675 0.031300 0.13750000
2054   0.055  0.9166667  2.511416 0.033100 0.14864865
2055   0.095  0.9500000  1.900000 0.045000 0.18811881
2056   0.095  0.8636364  2.132435 0.050450 0.22619048
2057   0.095  1.0000000  2.531646 0.057475 0.24050633
2058   0.095  0.8260870  2.263252 0.053025 0.24675325
2059   0.050  1.0000000  3.846154 0.037000 0.19230769
2060   0.050  1.0000000  5.714286 0.041250 0.28571429
2061   0.050  1.0000000  5.882353 0.041500 0.29411765
2062   0.050  1.0000000  6.060606 0.041750 0.30303030
2063   0.050  0.9090909  6.993007 0.042850 0.37037037
2064   0.050  0.9090909  1.818182 0.022500 0.09900990
2065   0.050  1.0000000  3.846154 0.037000 0.19230769
2066   0.050  1.0000000  5.714286 0.041250 0.28571429
2067   0.050  1.0000000  5.882353 0.041500 0.29411765
2068   0.050  1.0000000  6.060606 0.041750 0.30303030
2069   0.050  0.8333333 13.888889 0.046400 0.71428571
2070   0.100  1.0000000  3.846154 0.074000 0.38461538
2071   0.100  1.0000000  7.142857 0.086000 0.71428571
2072   0.100  1.0000000  8.000000 0.087500 0.80000000
2073   0.100  1.0000000  8.695652 0.088500 0.86956522
2074   0.100  1.0000000  8.695652 0.088500 0.86956522
2075   0.100  0.9523810  8.658009 0.088450 0.86956522
2076   0.060  1.0000000  7.142857 0.051600 0.42857143
2077   0.060  1.0000000  8.000000 0.052500 0.48000000
2078   0.060  1.0000000  8.695652 0.053100 0.52173913
2079   0.060  1.0000000  8.695652 0.053100 0.52173913
2080   0.060  0.9230769  8.391608 0.052850 0.52173913
2081   0.060  1.0000000  3.846154 0.044400 0.23076923
2082   0.060  1.0000000  8.000000 0.052500 0.48000000
2083   0.060  1.0000000  8.695652 0.053100 0.52173913
2084   0.060  1.0000000  8.695652 0.053100 0.52173913
2085   0.060  0.9230769  8.391608 0.052850 0.52173913
2086   0.060  1.0000000  3.846154 0.044400 0.23076923
2087   0.060  1.0000000  7.142857 0.051600 0.42857143
2088   0.060  1.0000000  8.695652 0.053100 0.52173913
2089   0.060  1.0000000  8.695652 0.053100 0.52173913
2090   0.060  0.9230769  8.391608 0.052850 0.52173913
2091   0.060  1.0000000  3.846154 0.044400 0.23076923
2092   0.060  1.0000000  7.142857 0.051600 0.42857143
2093   0.060  1.0000000  8.000000 0.052500 0.48000000
2094   0.060  1.0000000  8.695652 0.053100 0.52173913
2095   0.060  0.9230769  8.391608 0.052850 0.52173913
2096   0.060  1.0000000  3.846154 0.044400 0.23076923
2097   0.060  1.0000000  7.142857 0.051600 0.42857143
2098   0.060  1.0000000  8.000000 0.052500 0.48000000
2099   0.060  1.0000000  8.695652 0.053100 0.52173913
2100   0.060  0.9230769  8.391608 0.052850 0.52173913
2101   0.065  1.0000000  3.846154 0.048100 0.25000000
2102   0.065  1.0000000  7.142857 0.055900 0.46428571
2103   0.065  1.0000000  8.000000 0.056875 0.52000000
2104   0.065  1.0000000  8.695652 0.057525 0.56521739
2105   0.065  1.0000000  8.695652 0.057525 0.56521739
2106   0.070  1.0000000  3.846154 0.051800 0.26923077
2107   0.070  1.0000000  5.714286 0.057750 0.40000000
2108   0.070  0.9333333  5.490196 0.057250 0.40000000
2109   0.070  0.9333333  5.656566 0.057625 0.41176471
2110   0.070  0.8235294  6.334842 0.058950 0.48275862
2111   0.050  1.0000000  3.846154 0.037000 0.19230769
2112   0.050  1.0000000  5.714286 0.041250 0.28571429
2113   0.050  1.0000000  5.882353 0.041500 0.29411765
2114   0.050  1.0000000  6.060606 0.041750 0.30303030
2115   0.050  0.8333333  6.410256 0.042200 0.35714286
2116   0.070  1.0000000  3.846154 0.051800 0.26923077
2117   0.070  1.0000000  5.714286 0.057750 0.40000000
2118   0.070  0.9333333  5.490196 0.057250 0.40000000
2119   0.070  0.9333333  5.656566 0.057625 0.41176471
2120   0.070  0.8750000  6.730769 0.059600 0.50000000
2121   0.065  0.9285714  1.857143 0.030000 0.12871287
2122   0.065  0.9285714  2.476190 0.038750 0.17105263
2123   0.065  1.0000000  5.714286 0.053625 0.37142857
2124   0.065  0.9285714  5.462185 0.053100 0.37142857
2125   0.065  0.9285714  5.627706 0.053450 0.38235294
2126   0.065  0.8666667  6.666667 0.055250 0.46428571
2127   0.065  0.9285714  1.857143 0.030000 0.12871287
2128   0.065  0.9285714  2.476190 0.038750 0.17105263
2129   0.065  1.0000000  3.846154 0.048100 0.25000000
2130   0.065  0.9285714  5.462185 0.053100 0.37142857
2131   0.065  0.9285714  5.627706 0.053450 0.38235294
2132   0.065  0.8125000  6.250000 0.054600 0.44827586
2133   0.070  0.9333333  1.866667 0.032500 0.13861386
2134   0.070  0.9333333  2.488889 0.041875 0.18421053
2135   0.070  1.0000000  3.846154 0.051800 0.26923077
2136   0.070  1.0000000  5.714286 0.057750 0.40000000
2137   0.070  0.9333333  5.656566 0.057625 0.41176471
2138   0.070  0.8750000  6.730769 0.059600 0.50000000
2139   0.070  0.9333333  1.866667 0.032500 0.13861386
2140   0.070  0.9333333  2.488889 0.041875 0.18421053
2141   0.070  1.0000000  3.846154 0.051800 0.26923077
2142   0.070  1.0000000  5.714286 0.057750 0.40000000
2143   0.070  0.9333333  5.490196 0.057250 0.40000000
2144   0.070  0.8750000  6.730769 0.059600 0.50000000
2145   0.075  0.8823529  1.764706 0.032500 0.14705882
2146   0.075  0.9375000  2.500000 0.045000 0.19736842
2147   0.075  1.0000000  3.846154 0.055500 0.28846154
2148   0.075  0.9375000  5.357143 0.061000 0.41666667
2149   0.075  0.9375000  5.514706 0.061400 0.42857143
2150   0.075  0.9375000  5.681818 0.061800 0.44117647
2151   0.125  1.0000000  2.352941 0.071875 0.29411765
2152   0.125  0.9259259  2.536783 0.075725 0.33333333
2153   0.125  0.9615385  2.708559 0.078850 0.34722222
2154   0.125  1.0000000  2.857143 0.081250 0.35714286
2155   0.125  0.9615385  3.052503 0.084050 0.39062500
2156   0.060  1.0000000  2.739726 0.038100 0.16438356
2157   0.060  0.8571429  2.414487 0.035150 0.16438356
2158   0.060  1.0000000  2.857143 0.039000 0.17142857
2159   0.060  1.0000000  3.174603 0.041100 0.19047619
2160   0.065  0.8666667  2.374429 0.037625 0.17333333
2161   0.065  0.9285714  2.615694 0.040150 0.18055556
2162   0.065  1.0000000  2.857143 0.042250 0.18571429
2163   0.065  0.9285714  2.947846 0.042950 0.20312500
2164   0.060  1.0000000  2.352941 0.034500 0.14117647
2165   0.060  1.0000000  2.816901 0.038700 0.16901408
2166   0.060  1.0000000  2.857143 0.039000 0.17142857
2167   0.060  1.0000000  3.174603 0.041100 0.19047619
2168   0.075  1.0000000  2.352941 0.043125 0.17647059
2169   0.075  0.9375000  2.640845 0.046600 0.20833333
2170   0.075  1.0000000  2.857143 0.048750 0.21428571
2171   0.075  0.9375000  2.976190 0.049800 0.23437500
2172   0.060  0.8571429  2.016807 0.030250 0.13793103
2173   0.060  1.0000000  2.739726 0.038100 0.16438356
2174   0.060  1.0000000  2.857143 0.039000 0.17142857
2175   0.060  1.0000000  3.174603 0.041100 0.19047619
2176   0.070  1.0000000  2.352941 0.040250 0.16470588
2177   0.070  0.8750000  2.397260 0.040800 0.18666667
2178   0.070  1.0000000  2.857143 0.045500 0.20000000
2179   0.070  0.9333333  2.962963 0.046375 0.21875000
2180   0.060  1.0000000  2.352941 0.034500 0.14117647
2181   0.060  1.0000000  2.739726 0.038100 0.16438356
2182   0.060  1.0000000  2.816901 0.038700 0.16901408
2183   0.060  1.0000000  3.174603 0.041100 0.19047619
2184   0.065  1.0000000  2.352941 0.037375 0.15294118
2185   0.065  0.8666667  2.374429 0.037625 0.17333333
2186   0.065  0.9285714  2.615694 0.040150 0.18055556
2187   0.065  0.7222222  2.292769 0.036650 0.19117647
2188   0.060  1.0000000  2.352941 0.034500 0.14117647
2189   0.060  1.0000000  2.739726 0.038100 0.16438356
2190   0.060  1.0000000  2.816901 0.038700 0.16901408
2191   0.060  1.0000000  2.857143 0.039000 0.17142857
2192   0.070  1.0000000  2.352941 0.040250 0.16470588
2193   0.070  0.8750000  2.397260 0.040800 0.18666667
2194   0.070  0.9333333  2.629108 0.043375 0.19444444
2195   0.070  0.7777778  2.222222 0.038500 0.18918919
2196   0.090  1.0000000  2.469136 0.053550 0.22222222
2197   0.090  1.0000000  2.531646 0.054450 0.22784810
2198   0.090  0.9000000  2.465753 0.053500 0.24000000
2199   0.090  1.0000000  2.898551 0.058950 0.26086957
2200   0.055  1.0000000  2.531646 0.033275 0.13924051
2201   0.055  1.0000000  2.666667 0.034375 0.14666667
2202   0.055  0.8461538  2.318230 0.031275 0.14666667
2203   0.055  1.0000000  2.898551 0.036025 0.15942029
2204   0.055  1.0000000  2.469136 0.032725 0.13580247
2205   0.055  1.0000000  2.666667 0.034375 0.14666667
2206   0.055  0.8461538  2.318230 0.031275 0.14666667
2207   0.055  1.0000000  2.898551 0.036025 0.15942029
2208   0.075  1.0000000  2.469136 0.044625 0.18518519
2209   0.075  1.0000000  2.531646 0.045375 0.18987342
2210   0.075  1.0000000  2.739726 0.047625 0.20547945
2211   0.075  0.8823529  2.557545 0.045675 0.21126761
2212   0.075  0.8823529  3.676471 0.054600 0.30000000
2213   0.055  1.0000000  2.469136 0.032725 0.13580247
2214   0.055  1.0000000  2.531646 0.033275 0.13924051
2215   0.055  0.8461538  2.318230 0.031275 0.14666667
2216   0.055  1.0000000  2.898551 0.036025 0.15942029
2217   0.110  0.6666667  1.333333 0.027500 0.19819820
2218   0.110  1.0000000  2.469136 0.065450 0.27160494
2219   0.110  1.0000000  2.531646 0.066550 0.27848101
2220   0.110  1.0000000  2.739726 0.069850 0.30136986
2221   0.110  0.9166667  2.657005 0.068600 0.30985915
2222   0.110  0.8148148  3.395062 0.077600 0.41509434
2223   0.075  1.0000000  2.000000 0.037500 0.15000000
2224   0.075  0.6818182  1.604278 0.028250 0.16304348
2225   0.075  1.0000000  2.531646 0.045375 0.18987342
2226   0.075  1.0000000  2.739726 0.047625 0.20547945
2227   0.075  0.8823529  2.557545 0.045675 0.21126761
2228   0.075  0.7500000  3.125000 0.051000 0.28301887
2229   0.075  1.0000000  2.000000 0.037500 0.15000000
2230   0.075  0.6818182  1.604278 0.028250 0.16304348
2231   0.075  1.0000000  2.469136 0.044625 0.18518519
2232   0.075  1.0000000  2.739726 0.047625 0.20547945
2233   0.075  0.8823529  2.557545 0.045675 0.21126761
2234   0.075  0.8823529  3.676471 0.054600 0.30000000
2235   0.065  0.6500000  1.300000 0.015000 0.12149533
2236   0.065  1.0000000  2.469136 0.038675 0.16049383
2237   0.065  1.0000000  2.531646 0.039325 0.16455696
2238   0.065  1.0000000  2.666667 0.040625 0.17333333
2239   0.065  0.8666667  2.512077 0.039125 0.18309859
2240   0.075  1.0000000  2.000000 0.037500 0.15000000
2241   0.075  0.6818182  1.604278 0.028250 0.16304348
2242   0.075  1.0000000  2.469136 0.044625 0.18518519
2243   0.075  1.0000000  2.531646 0.045375 0.18987342
2244   0.075  0.8823529  2.557545 0.045675 0.21126761
2245   0.075  0.8823529  3.676471 0.054600 0.30000000
2246   0.055  1.0000000  2.469136 0.032725 0.13580247
2247   0.055  1.0000000  2.531646 0.033275 0.13924051
2248   0.055  1.0000000  2.666667 0.034375 0.14666667
2249   0.055  0.7333333  2.009132 0.027625 0.14285714
2250   0.085  1.0000000  2.000000 0.042500 0.17000000
2251   0.085  0.7083333  1.666667 0.034000 0.18478261
2252   0.085  1.0000000  2.469136 0.050575 0.20987654
2253   0.085  1.0000000  2.531646 0.051425 0.21518987
2254   0.085  1.0000000  2.739726 0.053975 0.23287671
2255   0.085  0.8947368  3.728070 0.062200 0.34000000
2256   0.100  0.9090909  2.139037 0.053250 0.22988506
2257   0.100  0.9523810  2.609263 0.061675 0.27027027
2258   0.100  1.0000000  2.816901 0.064500 0.28169014
2259   0.100  1.0000000  2.857143 0.065000 0.28571429
2260   0.100  1.0000000  3.174603 0.068500 0.31746032
2261   0.065  0.9285714  2.544031 0.039450 0.17567568
2262   0.065  1.0000000  2.816901 0.041925 0.18309859
2263   0.065  0.9285714  2.653061 0.040500 0.18309859
2264   0.065  1.0000000  3.174603 0.044525 0.20634921
2265   0.050  1.0000000  2.352941 0.028750 0.11764706
2266   0.050  1.0000000  2.816901 0.032250 0.14084507
2267   0.050  1.0000000  2.857143 0.032500 0.14285714
2268   0.050  0.9090909  2.886003 0.032675 0.15625000
2269   0.055  0.7857143  1.848739 0.025250 0.12500000
2270   0.055  1.0000000  2.816901 0.035475 0.15492958
2271   0.055  1.0000000  2.857143 0.035750 0.15714286
2272   0.055  1.0000000  3.174603 0.037675 0.17460317
2273   0.055  0.8461538  1.990950 0.027375 0.12643678
2274   0.055  1.0000000  2.739726 0.034925 0.15068493
2275   0.055  1.0000000  2.857143 0.035750 0.15714286
2276   0.055  1.0000000  3.174603 0.037675 0.17460317
2277   0.055  0.7857143  1.848739 0.025250 0.12500000
2278   0.055  1.0000000  2.739726 0.034925 0.15068493
2279   0.055  1.0000000  2.816901 0.035475 0.15492958
2280   0.055  1.0000000  3.174603 0.037675 0.17460317
2281   0.055  0.8461538  1.990950 0.027375 0.12643678
2282   0.055  1.0000000  2.739726 0.034925 0.15068493
2283   0.055  1.0000000  2.816901 0.035475 0.15492958
2284   0.055  1.0000000  2.857143 0.035750 0.15714286
2285   0.055  1.0000000  2.469136 0.032725 0.13580247
2286   0.055  0.9166667  2.320675 0.031300 0.13750000
2287   0.055  0.7857143  2.095238 0.028750 0.14102564
2288   0.055  1.0000000  2.739726 0.034925 0.15068493
2289   0.055  0.7857143  2.277433 0.030850 0.15277778
2290   0.050  0.7142857  1.428571 0.015000 0.09615385
2291   0.050  1.0000000  2.469136 0.029750 0.12345679
2292   0.050  1.0000000  2.531646 0.030250 0.12658228
2293   0.050  0.8333333  2.222222 0.027500 0.12987013
2294   0.050  1.0000000  2.739726 0.031750 0.13698630
2295   0.135  1.0000000  2.352941 0.077625 0.31764706
2296   0.135  0.9642857  2.641879 0.083900 0.36486486
2297   0.135  1.0000000  2.816901 0.087075 0.38028169
2298   0.135  1.0000000  2.857143 0.087750 0.38571429
2299   0.135  1.0000000  3.174603 0.092475 0.42857143
2300   0.120  0.9230769  2.171946 0.064750 0.27586207
2301   0.120  0.9230769  2.528978 0.072550 0.32000000
2302   0.120  0.9600000  2.704225 0.075625 0.33333333
2303   0.120  1.0000000  2.857143 0.078000 0.34285714
2304   0.120  0.9600000  3.047619 0.080625 0.37500000
2305   0.140  0.7368421  1.473684 0.045000 0.25454545
2306   0.140  0.9655172  2.383993 0.081275 0.34146341
2307   0.140  1.0000000  2.531646 0.084700 0.35443038
2308   0.140  0.9655172  2.574713 0.085625 0.36842105
2309   0.140  0.9333333  2.557078 0.085250 0.37333333
2310   0.140  0.9333333  2.705314 0.088250 0.39436620
2311   0.050  1.0000000  2.469136 0.029750 0.12345679
2312   0.050  0.9090909  2.301496 0.028275 0.12500000
2313   0.050  1.0000000  2.739726 0.031750 0.13698630
2314   0.050  0.9090909  2.635046 0.031025 0.14285714
2315   0.085  1.0000000  2.000000 0.042500 0.17000000
2316   0.085  0.8500000  2.098765 0.044500 0.20238095
2317   0.085  1.0000000  2.531646 0.051425 0.21518987
2318   0.085  1.0000000  2.739726 0.053975 0.23287671
2319   0.085  0.8947368  2.593440 0.052225 0.23943662
2320   0.060  1.0000000  3.846154 0.044400 0.23076923
2321   0.060  1.0000000  7.142857 0.051600 0.42857143
2322   0.060  1.0000000  8.000000 0.052500 0.48000000
2323   0.060  1.0000000  8.695652 0.053100 0.52173913
2324   0.060  1.0000000  8.695652 0.053100 0.52173913
2325   0.060  0.9230769  8.391608 0.052850 0.52173913
2326   0.065  0.9285714  1.857143 0.030000 0.12871287
2327   0.065  0.9285714  2.476190 0.038750 0.17105263
2328   0.065  1.0000000  3.846154 0.048100 0.25000000
2329   0.065  1.0000000  5.714286 0.053625 0.37142857
2330   0.065  0.9285714  5.462185 0.053100 0.37142857
2331   0.065  0.9285714  5.627706 0.053450 0.38235294
2332   0.065  0.8666667  6.666667 0.055250 0.46428571
2333   0.060  1.0000000  2.352941 0.034500 0.14117647
2334   0.060  1.0000000  2.739726 0.038100 0.16438356
2335   0.060  1.0000000  2.816901 0.038700 0.16901408
2336   0.060  1.0000000  2.857143 0.039000 0.17142857
2337   0.060  1.0000000  3.174603 0.041100 0.19047619
2338   0.065  1.0000000  2.352941 0.037375 0.15294118
2339   0.065  0.8666667  2.374429 0.037625 0.17333333
2340   0.065  0.9285714  2.615694 0.040150 0.18055556
2341   0.065  1.0000000  2.857143 0.042250 0.18571429
2342   0.065  0.9285714  2.947846 0.042950 0.20312500
2343   0.055  1.0000000  2.469136 0.032725 0.13580247
2344   0.055  1.0000000  2.531646 0.033275 0.13924051
2345   0.055  1.0000000  2.666667 0.034375 0.14666667
2346   0.055  0.8461538  2.318230 0.031275 0.14666667
2347   0.055  1.0000000  2.898551 0.036025 0.15942029
2348   0.075  1.0000000  2.000000 0.037500 0.15000000
2349   0.075  0.6818182  1.604278 0.028250 0.16304348
2350   0.075  1.0000000  2.469136 0.044625 0.18518519
2351   0.075  1.0000000  2.531646 0.045375 0.18987342
2352   0.075  1.0000000  2.739726 0.047625 0.20547945
2353   0.075  0.8823529  2.557545 0.045675 0.21126761
2354   0.075  0.8823529  3.676471 0.054600 0.30000000
2355   0.055  0.8461538  1.990950 0.027375 0.12643678
2356   0.055  1.0000000  2.739726 0.034925 0.15068493
2357   0.055  1.0000000  2.816901 0.035475 0.15492958
2358   0.055  1.0000000  2.857143 0.035750 0.15714286
2359   0.055  1.0000000  3.174603 0.037675 0.17460317
