     support confidence      lift leverage    jaccard
1480   0.080  0.9411765  5.378151 0.065125 0.44444444
1481   0.080  0.9411765  5.536332 0.065550 0.45714286
1482   0.080  0.9411765  5.704100 0.065975 0.47058824
1483   0.075  0.7894737  1.578947 0.027500 0.14423077
1484   0.075  0.9375000  2.500000 0.045000 0.19736842
1485   0.075  0.9375000  5.357143 0.061000 0.41666667
1486   0.075  0.9375000  5.514706 0.061400 0.42857143
1487   0.075  0.9375000  5.681818 0.061800 0.44117647
1488   0.080  0.8888889  1.777778 0.035000 0.15686275
1489   0.080  0.9411765  2.509804 0.048125 0.21052632
1490   0.080  1.0000000  3.846154 0.059200 0.30769231
1491   0.080  0.8888889  5.228758 0.064700 0.44444444
1492   0.080  0.9411765  5.704100 0.065975 0.47058824
1493   0.080  0.8888889  1.777778 0.035000 0.15686275
1494   0.080  0.9411765  2.509804 0.048125 0.21052632
1495   0.080  1.0000000  3.846154 0.059200 0.30769231
1496   0.080  0.8888889  5.079365 0.064250 0.43243243
1497   0.080  0.8888889  5.387205 0.065150 0.45714286
1498   0.080  0.8000000  1.600000 0.030000 0.15384615
1499   0.080  0.9411765  2.509804 0.048125 0.21052632
1500   0.080  1.0000000  3.846154 0.059200 0.30769231
1501   0.080  0.9411765  5.378151 0.065125 0.44444444
1502   0.080  0.8888889  5.228758 0.064700 0.44444444
1503   0.125  0.9259259  2.536783 0.075725 0.33333333
1504   0.125  0.8928571  2.515091 0.075300 0.33783784
1505   0.125  1.0000000  2.857143 0.081250 0.35714286
1506   0.125  0.9615385  3.052503 0.084050 0.39062500
1507   0.135  1.0000000  2.352941 0.077625 0.31764706
1508   0.135  0.9642857  2.716298 0.085300 0.37500000
1509   0.135  1.0000000  2.857143 0.087750 0.38571429
1510   0.135  0.9642857  3.061224 0.090900 0.42187500
1511   0.060  0.8571429  2.414487 0.035150 0.16438356
1512   0.060  1.0000000  2.857143 0.039000 0.17142857
1513   0.060  1.0000000  3.174603 0.041100 0.19047619
1514   0.075  0.9375000  2.640845 0.046600 0.20833333
1515   0.075  1.0000000  2.857143 0.048750 0.21428571
1516   0.075  0.9375000  2.976190 0.049800 0.23437500
1517   0.130  0.9285714  2.184874 0.070500 0.29885057
1518   0.130  0.9285714  2.544031 0.078900 0.34666667
1519   0.130  1.0000000  2.857143 0.084500 0.37142857
1520   0.130  0.9629630  3.057025 0.087475 0.40625000
1521   0.070  1.0000000  2.739726 0.044450 0.19178082
1522   0.070  1.0000000  2.857143 0.045500 0.20000000
1523   0.070  0.9333333  2.962963 0.046375 0.21875000
1524   0.070  0.8750000  2.397260 0.040800 0.18666667
1525   0.070  1.0000000  2.857143 0.045500 0.20000000
1526   0.070  0.9333333  2.962963 0.046375 0.21875000
1527   0.060  0.8571429  2.016807 0.030250 0.13793103
1528   0.060  1.0000000  2.857143 0.039000 0.17142857
1529   0.060  1.0000000  3.174603 0.041100 0.19047619
1530   0.080  1.0000000  2.352941 0.046000 0.18823529
1531   0.080  1.0000000  2.857143 0.052000 0.22857143
1532   0.080  0.8000000  2.539683 0.048500 0.23880597
1533   0.125  1.0000000  2.352941 0.071875 0.29411765
1534   0.125  0.9259259  2.536783 0.075725 0.33333333
1535   0.125  0.9615385  2.708559 0.078850 0.34722222
1536   0.125  0.8333333  2.645503 0.077750 0.36764706
1537   0.060  1.0000000  2.739726 0.038100 0.16438356
1538   0.060  0.8571429  2.414487 0.035150 0.16438356
1539   0.060  1.0000000  3.174603 0.041100 0.19047619
1540   0.065  0.8666667  2.374429 0.037625 0.17333333
1541   0.065  0.9285714  2.615694 0.040150 0.18055556
1542   0.060  1.0000000  2.352941 0.034500 0.14117647
1543   0.060  1.0000000  2.816901 0.038700 0.16901408
1544   0.060  1.0000000  3.174603 0.041100 0.19047619
1545   0.075  1.0000000  2.352941 0.043125 0.17647059
1546   0.075  0.9375000  2.640845 0.046600 0.20833333
1547   0.075  0.7500000  2.380952 0.043500 0.22058824
1548   0.060  0.8571429  2.016807 0.030250 0.13793103
1549   0.060  1.0000000  2.739726 0.038100 0.16438356
1550   0.060  1.0000000  3.174603 0.041100 0.19047619
1551   0.070  1.0000000  2.352941 0.040250 0.16470588
1552   0.070  0.8750000  2.397260 0.040800 0.18666667
1553   0.130  1.0000000  2.352941 0.074750 0.30588235
1554   0.130  0.9285714  2.544031 0.078900 0.34666667
1555   0.130  0.9629630  2.712572 0.082075 0.36111111
1556   0.130  0.8666667  2.476190 0.077500 0.35135135
1557   0.060  1.0000000  2.739726 0.038100 0.16438356
1558   0.060  0.8000000  2.253521 0.033375 0.16216216
1559   0.060  1.0000000  2.857143 0.039000 0.17142857
1560   0.070  0.8750000  2.397260 0.040800 0.18666667
1561   0.070  0.9333333  2.629108 0.043375 0.19444444
1562   0.070  0.7777778  2.222222 0.038500 0.18918919
1563   0.060  1.0000000  2.352941 0.034500 0.14117647
1564   0.060  1.0000000  2.816901 0.038700 0.16901408
1565   0.060  1.0000000  2.857143 0.039000 0.17142857
1566   0.080  1.0000000  2.352941 0.046000 0.18823529
1567   0.080  0.8000000  2.253521 0.044500 0.21333333
1568   0.080  0.8000000  2.285714 0.045000 0.21621622
1569   0.060  0.8000000  1.882353 0.028125 0.13636364
1570   0.060  1.0000000  2.739726 0.038100 0.16438356
1571   0.060  1.0000000  2.857143 0.039000 0.17142857
1572   0.075  1.0000000  2.352941 0.043125 0.17647059
1573   0.075  0.7500000  2.054795 0.038500 0.19230769
1574   0.075  0.7894737  2.255639 0.041750 0.20270270
1575   0.060  1.0000000  2.352941 0.034500 0.14117647
1576   0.060  1.0000000  2.739726 0.038100 0.16438356
1577   0.060  1.0000000  2.816901 0.038700 0.16901408
1578   0.090  1.0000000  2.352941 0.051750 0.21176471
1579   0.090  0.9000000  2.465753 0.053500 0.24000000
1580   0.090  0.9473684  2.668643 0.056275 0.25000000
1581   0.050  1.0000000  2.000000 0.025000 0.10000000
1582   0.050  0.8333333  2.109705 0.026300 0.12345679
1583   0.050  1.0000000  2.666667 0.031250 0.13333333
1584   0.050  1.0000000  2.739726 0.031750 0.13698630
1585   0.090  1.0000000  2.531646 0.054450 0.22784810
1586   0.090  0.9000000  2.465753 0.053500 0.24000000
1587   0.090  1.0000000  2.898551 0.058950 0.26086957
1588   0.090  1.0000000  2.469136 0.053550 0.22222222
1589   0.090  0.9000000  2.465753 0.053500 0.24000000
1590   0.090  1.0000000  2.898551 0.058950 0.26086957
1591   0.055  1.0000000  2.666667 0.034375 0.14666667
1592   0.055  0.8461538  2.318230 0.031275 0.14666667
1593   0.055  1.0000000  2.898551 0.036025 0.15942029
1594   0.165  1.0000000  2.469136 0.098175 0.40740741
1595   0.165  1.0000000  2.531646 0.099825 0.41772152
1596   0.165  0.9428571  2.583170 0.101125 0.44000000
1597   0.165  0.9428571  2.732919 0.104625 0.46478873
1598   0.075  1.0000000  2.531646 0.045375 0.18987342
1599   0.075  1.0000000  2.739726 0.047625 0.20547945
1600   0.075  0.8823529  2.557545 0.045675 0.21126761
1601   0.075  0.7500000  3.125000 0.051000 0.28301887
1602   0.055  1.0000000  2.531646 0.033275 0.13924051
1603   0.055  0.8461538  2.318230 0.031275 0.14666667
1604   0.055  1.0000000  2.898551 0.036025 0.15942029
1605   0.110  1.0000000  2.531646 0.066550 0.27848101
1606   0.110  1.0000000  2.739726 0.069850 0.30136986
1607   0.110  0.9166667  2.657005 0.068600 0.30985915
1608   0.075  1.0000000  2.469136 0.044625 0.18518519
1609   0.075  1.0000000  2.739726 0.047625 0.20547945
1610   0.075  0.8823529  2.557545 0.045675 0.21126761
1611   0.075  0.8823529  3.676471 0.054600 0.30000000
1612   0.055  1.0000000  2.469136 0.032725 0.13580247
1613   0.055  0.8461538  2.318230 0.031275 0.14666667
1614   0.055  1.0000000  2.898551 0.036025 0.15942029
1615   0.110  1.0000000  2.469136 0.065450 0.27160494
1616   0.110  1.0000000  2.739726 0.069850 0.30136986
1617   0.110  0.9166667  2.657005 0.068600 0.30985915
1618   0.110  0.7857143  3.273810 0.076400 0.40740741
1619   0.075  1.0000000  2.000000 0.037500 0.15000000
1620   0.075  1.0000000  2.739726 0.047625 0.20547945
1621   0.075  0.8823529  2.557545 0.045675 0.21126761
1622   0.075  0.7500000  3.125000 0.051000 0.28301887
1623   0.100  1.0000000  2.469136 0.059500 0.24691358
1624   0.100  1.0000000  2.531646 0.060500 0.25316456
1625   0.100  0.9090909  2.635046 0.062050 0.28169014
1626   0.065  1.0000000  2.531646 0.039325 0.16455696
1627   0.065  1.0000000  2.666667 0.040625 0.17333333
1628   0.065  0.8666667  2.512077 0.039125 0.18309859
1629   0.065  1.0000000  2.469136 0.038675 0.16049383
1630   0.065  1.0000000  2.666667 0.040625 0.17333333
1631   0.065  0.7647059  2.216539 0.035675 0.17808219
1632   0.075  1.0000000  2.469136 0.044625 0.18518519
1633   0.075  1.0000000  2.531646 0.045375 0.18987342
1634   0.075  0.8333333  2.415459 0.043950 0.20833333
1635   0.075  0.8823529  3.676471 0.054600 0.30000000
1636   0.065  1.0000000  2.469136 0.038675 0.16049383
1637   0.065  1.0000000  2.531646 0.039325 0.16455696
1638   0.065  0.8125000  2.355072 0.037400 0.18055556
1639   0.110  1.0000000  2.469136 0.065450 0.27160494
1640   0.110  1.0000000  2.531646 0.066550 0.27848101
1641   0.110  0.9166667  2.657005 0.068600 0.30985915
1642   0.110  0.8148148  3.395062 0.077600 0.41509434
1643   0.075  1.0000000  2.000000 0.037500 0.15000000
1644   0.075  1.0000000  2.531646 0.045375 0.18987342
1645   0.075  0.8823529  2.557545 0.045675 0.21126761
1646   0.075  0.7500000  3.125000 0.051000 0.28301887
1647   0.075  1.0000000  2.000000 0.037500 0.15000000
1648   0.075  1.0000000  2.469136 0.044625 0.18518519
1649   0.075  0.8823529  2.557545 0.045675 0.21126761
1650   0.075  0.8823529  3.676471 0.054600 0.30000000
1651   0.090  1.0000000  2.469136 0.053550 0.22222222
1652   0.090  1.0000000  2.531646 0.054450 0.22784810
1653   0.090  0.8181818  2.241594 0.049850 0.23376623
1654   0.055  1.0000000  2.531646 0.033275 0.13924051
1655   0.055  1.0000000  2.666667 0.034375 0.14666667
1656   0.055  1.0000000  2.469136 0.032725 0.13580247
1657   0.055  1.0000000  2.666667 0.034375 0.14666667
1658   0.085  1.0000000  2.469136 0.050575 0.20987654
1659   0.085  1.0000000  2.531646 0.051425 0.21518987
1660   0.085  0.9444444  2.587519 0.052150 0.22972973
1661   0.085  0.8500000  3.541667 0.061000 0.33333333
1662   0.055  1.0000000  2.469136 0.032725 0.13580247
1663   0.055  1.0000000  2.531646 0.033275 0.13924051
1664   0.120  1.0000000  2.469136 0.071400 0.29629630
1665   0.120  1.0000000  2.531646 0.072600 0.30379747
1666   0.120  1.0000000  2.739726 0.076200 0.32876712
1667   0.120  0.8000000  3.333333 0.084000 0.44444444
1668   0.085  1.0000000  2.000000 0.042500 0.17000000
1669   0.085  1.0000000  2.531646 0.051425 0.21518987
1670   0.085  1.0000000  2.739726 0.053975 0.23287671
1671   0.085  0.7727273  3.219697 0.058600 0.32075472
1672   0.085  1.0000000  2.000000 0.042500 0.17000000
1673   0.085  1.0000000  2.469136 0.050575 0.20987654
1674   0.085  1.0000000  2.739726 0.053975 0.23287671
1675   0.085  0.8947368  3.728070 0.062200 0.34000000
1676   0.075  1.0000000  2.469136 0.044625 0.18518519
1677   0.075  0.8823529  2.233805 0.041425 0.18518519
1678   0.075  0.9375000  2.500000 0.045000 0.19736842
1679   0.085  0.9444444  1.888889 0.040000 0.16831683
1680   0.085  1.0000000  2.469136 0.050575 0.20987654
1681   0.085  1.0000000  2.531646 0.051425 0.21518987
1682   0.110  0.9166667  2.511416 0.066200 0.29333333
1683   0.110  1.0000000  2.816901 0.070950 0.30985915
1684   0.110  0.9565217  2.732919 0.069750 0.30985915
1685   0.110  1.0000000  3.174603 0.075350 0.34920635
1686   0.105  0.8750000  2.058824 0.054000 0.23863636
1687   0.105  1.0000000  2.816901 0.067725 0.29577465
1688   0.105  1.0000000  2.857143 0.068250 0.30000000
1689   0.105  0.9545455  3.030303 0.070350 0.32812500
1690   0.050  1.0000000  2.816901 0.032250 0.14084507
1691   0.050  1.0000000  2.857143 0.032500 0.14285714
1692   0.050  0.9090909  2.886003 0.032675 0.15625000
1693   0.070  0.8750000  2.464789 0.041600 0.19178082
1694   0.070  0.9333333  2.666667 0.043750 0.19718310
1695   0.070  1.0000000  3.174603 0.047950 0.22222222
1696   0.100  0.9090909  2.139037 0.053250 0.22988506
1697   0.100  0.9523810  2.609263 0.061675 0.27027027
1698   0.100  1.0000000  2.857143 0.065000 0.28571429
1699   0.100  1.0000000  3.174603 0.068500 0.31746032
1700   0.065  0.8125000  2.226027 0.035800 0.17105263
1701   0.065  0.9285714  2.653061 0.040500 0.18309859
1702   0.065  1.0000000  3.174603 0.044525 0.20634921
1703   0.050  1.0000000  2.352941 0.028750 0.11764706
1704   0.050  1.0000000  2.857143 0.032500 0.14285714
1705   0.050  0.9090909  2.886003 0.032675 0.15625000
1706   0.055  1.0000000  2.857143 0.035750 0.15714286
1707   0.055  1.0000000  3.174603 0.037675 0.17460317
1708   0.100  0.8695652  2.046036 0.051125 0.22727273
1709   0.100  0.9523810  2.609263 0.061675 0.27027027
1710   0.100  1.0000000  2.816901 0.064500 0.28169014
1711   0.100  1.0000000  3.174603 0.068500 0.31746032
1712   0.070  0.9333333  2.557078 0.042625 0.18918919
1713   0.070  1.0000000  2.816901 0.045150 0.19718310
1714   0.070  0.9333333  2.962963 0.046375 0.21875000
1715   0.050  1.0000000  2.352941 0.028750 0.11764706
1716   0.050  1.0000000  2.816901 0.032250 0.14084507
1717   0.050  0.9090909  2.886003 0.032675 0.15625000
1718   0.055  1.0000000  2.816901 0.035475 0.15492958
1719   0.055  1.0000000  3.174603 0.037675 0.17460317
1720   0.055  0.7857143  1.848739 0.025250 0.12500000
1721   0.055  1.0000000  2.739726 0.034925 0.15068493
1722   0.055  1.0000000  3.174603 0.037675 0.17460317
1723   0.100  0.9090909  2.139037 0.053250 0.22988506
1724   0.100  0.9090909  2.490660 0.059850 0.26666667
1725   0.100  1.0000000  2.816901 0.064500 0.28169014
1726   0.100  1.0000000  2.857143 0.065000 0.28571429
1727   0.065  0.9285714  2.544031 0.039450 0.17567568
1728   0.065  1.0000000  2.816901 0.041925 0.18309859
1729   0.065  0.8666667  2.476190 0.038750 0.18055556
1730   0.055  1.0000000  2.352941 0.031625 0.12941176
1731   0.055  1.0000000  2.816901 0.035475 0.15492958
1732   0.055  1.0000000  2.857143 0.035750 0.15714286
1733   0.055  0.7857143  1.848739 0.025250 0.12500000
1734   0.055  1.0000000  2.816901 0.035475 0.15492958
1735   0.055  1.0000000  2.857143 0.035750 0.15714286
1736   0.055  0.8461538  1.990950 0.027375 0.12643678
1737   0.055  1.0000000  2.739726 0.034925 0.15068493
1738   0.055  1.0000000  2.857143 0.035750 0.15714286
1739   0.055  1.0000000  2.739726 0.034925 0.15068493
1740   0.055  1.0000000  2.816901 0.035475 0.15492958
1741   0.055  0.9166667  2.320675 0.031300 0.13750000
1742   0.055  0.7857143  2.095238 0.028750 0.14102564
1743   0.055  1.0000000  2.739726 0.034925 0.15068493
1744   0.055  0.7857143  2.277433 0.030850 0.15277778
1745   0.060  1.0000000  2.469136 0.035700 0.14814815
1746   0.060  0.8000000  2.133333 0.031875 0.15384615
1747   0.060  0.8571429  2.348337 0.034450 0.16000000
1748   0.060  0.8000000  2.318841 0.034125 0.16666667
1749   0.070  1.0000000  2.469136 0.041650 0.17283951
1750   0.070  0.9333333  2.362869 0.040375 0.17500000
1751   0.070  1.0000000  2.739726 0.044450 0.19178082
1752   0.070  0.7777778  2.254428 0.038950 0.19178082
1753   0.055  1.0000000  2.469136 0.032725 0.13580247
1754   0.055  0.7857143  1.989150 0.027350 0.13414634
1755   0.055  0.7857143  2.095238 0.028750 0.14102564
1756   0.050  1.0000000  2.469136 0.029750 0.12345679
1757   0.050  0.9090909  2.424242 0.029375 0.13157895
1758   0.050  0.7692308  2.229654 0.027575 0.13888889
1759   0.070  1.0000000  2.469136 0.041650 0.17283951
1760   0.070  0.9333333  2.362869 0.040375 0.17500000
1761   0.070  0.7777778  2.074074 0.036250 0.17721519
1762   0.070  0.9333333  2.557078 0.042625 0.18918919
1763   0.050  1.0000000  2.531646 0.030250 0.12658228
1764   0.050  0.8333333  2.222222 0.027500 0.12987013
1765   0.050  1.0000000  2.739726 0.031750 0.13698630
1766   0.050  1.0000000  2.469136 0.029750 0.12345679
1767   0.050  0.8333333  2.222222 0.027500 0.12987013
1768   0.050  0.7692308  2.107482 0.026275 0.13157895
1769   0.060  1.0000000  2.469136 0.035700 0.14814815
1770   0.060  1.0000000  2.531646 0.036300 0.15189873
1771   0.060  1.0000000  2.739726 0.038100 0.16438356
1772   0.050  1.0000000  2.469136 0.029750 0.12345679
1773   0.050  0.7692308  1.947420 0.024325 0.12195122
1774   0.050  0.8333333  2.222222 0.027500 0.12987013
1775   0.255  0.9622642  2.264151 0.142375 0.58620690
1776   0.255  0.9444444  2.587519 0.156450 0.67105263
1777   0.255  0.9807692  2.762730 0.162700 0.70833333
1778   0.255  1.0000000  2.857143 0.165750 0.72857143
1779   0.255  0.9807692  3.113553 0.173100 0.79687500
1780   0.135  0.9642857  2.641879 0.083900 0.36486486
1781   0.135  0.9310345  2.622632 0.083525 0.36986301
1782   0.135  1.0000000  2.857143 0.087750 0.38571429
1783   0.135  1.0000000  3.174603 0.092475 0.42857143
1784   0.130  0.8965517  2.456306 0.077075 0.34210526
1785   0.130  0.9629630  2.712572 0.082075 0.36111111
1786   0.130  0.9629630  2.751323 0.082750 0.36619718
1787   0.130  0.9629630  3.057025 0.087475 0.40625000
1788   0.140  1.0000000  2.352941 0.080500 0.32941176
1789   0.140  1.0000000  2.816901 0.090300 0.39436620
1790   0.140  1.0000000  2.857143 0.091000 0.40000000
1791   0.140  0.9655172  3.065134 0.094325 0.43750000
1792   0.130  0.8965517  2.109533 0.068375 0.29545455
1793   0.130  0.9629630  2.712572 0.082075 0.36111111
1794   0.130  1.0000000  2.857143 0.084500 0.37142857
1795   0.130  0.9629630  3.057025 0.087475 0.40625000
1796   0.135  0.9310345  2.190669 0.073375 0.31034483
1797   0.135  0.9642857  2.641879 0.083900 0.36486486
1798   0.135  1.0000000  2.857143 0.087750 0.38571429
1799   0.135  1.0000000  3.174603 0.092475 0.42857143
1800   0.125  0.9259259  2.178649 0.067625 0.28735632
1801   0.125  0.9259259  2.536783 0.075725 0.33333333
1802   0.125  1.0000000  2.857143 0.081250 0.35714286
1803   0.125  0.9615385  3.052503 0.084050 0.39062500
1804   0.135  1.0000000  2.352941 0.077625 0.31764706
1805   0.135  0.9642857  2.641879 0.083900 0.36486486
1806   0.135  1.0000000  2.816901 0.087075 0.38028169
1807   0.135  0.9642857  3.061224 0.090900 0.42187500
1808   0.120  0.8888889  2.091503 0.062625 0.27272727
1809   0.120  0.9230769  2.528978 0.072550 0.32000000
1810   0.120  0.9600000  2.704225 0.075625 0.33333333
1811   0.120  0.8275862  2.627258 0.074325 0.35294118
1812   0.190  0.9743590  2.405825 0.111025 0.46341463
1813   0.190  0.9743590  2.466732 0.112975 0.47500000
1814   0.190  0.9500000  2.602740 0.117000 0.50666667
1815   0.190  0.9268293  2.686462 0.119275 0.52777778
1816   0.145  1.0000000  2.531646 0.087725 0.36708861
1817   0.145  0.9666667  2.577778 0.088750 0.38157895
1818   0.145  0.9354839  2.562970 0.088425 0.38666667
1819   0.145  0.8787879  2.547211 0.088075 0.39726027
1820   0.050  0.9090909  2.301496 0.028275 0.12500000
1821   0.050  1.0000000  2.739726 0.031750 0.13698630
1822   0.050  0.9090909  2.635046 0.031025 0.14285714
1823   0.140  0.9655172  2.383993 0.081275 0.34146341
1824   0.140  0.9655172  2.574713 0.085625 0.36842105
1825   0.140  0.8750000  2.397260 0.081600 0.36363636
1826   0.140  0.9333333  2.705314 0.088250 0.39436620
1827   0.055  1.0000000  2.469136 0.032725 0.13580247
1828   0.055  1.0000000  2.739726 0.034925 0.15068493
1829   0.055  0.9166667  2.657005 0.034300 0.15714286
1830   0.085  0.8500000  2.098765 0.044500 0.20238095
1831   0.085  1.0000000  2.531646 0.051425 0.21518987
1832   0.085  1.0000000  2.739726 0.053975 0.23287671
1833   0.085  0.8500000  2.463768 0.050500 0.23611111
1834   0.145  0.9666667  2.386831 0.084250 0.35365854
1835   0.145  1.0000000  2.531646 0.087725 0.36708861
1836   0.145  0.9354839  2.562970 0.088425 0.38666667
1837   0.145  0.9062500  2.626812 0.089800 0.40277778
1838   0.135  0.9000000  2.222222 0.074250 0.32142857
1839   0.135  0.9642857  2.441230 0.079700 0.33750000
1840   0.135  1.0000000  2.739726 0.085725 0.36986301
1841   0.135  0.9000000  2.608696 0.083250 0.37500000
1842   0.100  1.0000000  2.000000 0.050000 0.20000000
1843   0.100  1.0000000  2.531646 0.060500 0.25316456
1844   0.100  1.0000000  2.739726 0.063500 0.27397260
1845   0.100  0.9090909  2.635046 0.062050 0.28169014
1846   0.085  1.0000000  2.000000 0.042500 0.17000000
1847   0.085  0.8500000  2.098765 0.044500 0.20238095
1848   0.085  1.0000000  2.739726 0.053975 0.23287671
1849   0.085  0.8947368  2.593440 0.052225 0.23943662
1850   0.150  0.7500000  1.500000 0.050000 0.27272727
1851   0.150  0.9677419  2.389486 0.087225 0.36585366
1852   0.150  0.9375000  2.373418 0.086800 0.37037037
1853   0.150  0.9677419  2.580645 0.091875 0.39473684
1854   0.150  0.8823529  2.557545 0.091350 0.41095890
1855   0.050  1.0000000  2.469136 0.029750 0.12345679
1856   0.050  0.9090909  2.301496 0.028275 0.12500000
1857   0.050  0.8333333  2.415459 0.029300 0.14084507
1858   0.085  1.0000000  2.000000 0.042500 0.17000000
1859   0.085  0.8500000  2.098765 0.044500 0.20238095
1860   0.085  1.0000000  2.531646 0.051425 0.21518987
1861   0.135  1.0000000  2.352941 0.077625 0.31764706
1862   0.135  0.9310345  2.550779 0.082075 0.36000000
1863   0.135  1.0000000  2.816901 0.087075 0.38028169
1864   0.135  0.9642857  2.755102 0.086000 0.38028169
1865   0.125  0.9259259  2.178649 0.067625 0.28735632
1866   0.125  0.9259259  2.536783 0.075725 0.33333333
1867   0.125  0.9615385  2.708559 0.078850 0.34722222
1868   0.125  0.8620690  2.463054 0.074250 0.33783784
1869   0.150  0.9090909  2.244669 0.083175 0.35714286
1870   0.150  1.0000000  2.531646 0.090750 0.37974684
1871   0.150  0.9375000  2.500000 0.090000 0.38961039
1872   0.150  0.8823529  2.417405 0.087950 0.38961039
1873   0.055  1.0000000  2.469136 0.032725 0.13580247
1874   0.055  0.9166667  2.320675 0.031300 0.13750000
1875   0.055  0.9166667  2.511416 0.033100 0.14864865
1876   0.095  0.9500000  1.900000 0.045000 0.18811881
1877   0.095  0.8636364  2.132435 0.050450 0.22619048
1878   0.095  1.0000000  2.531646 0.057475 0.24050633
1879   0.095  0.8260870  2.263252 0.053025 0.24675325
1880   0.050  1.0000000  3.846154 0.037000 0.19230769
1881   0.050  1.0000000  5.714286 0.041250 0.28571429
1882   0.050  1.0000000  5.882353 0.041500 0.29411765
1883   0.050  1.0000000  6.060606 0.041750 0.30303030
1884   0.050  0.9090909  6.993007 0.042850 0.37037037
1885   0.050  0.9090909  1.818182 0.022500 0.09900990
1886   0.050  1.0000000  3.846154 0.037000 0.19230769
1887   0.050  1.0000000  5.714286 0.041250 0.28571429
1888   0.050  1.0000000  5.882353 0.041500 0.29411765
1889   0.050  1.0000000  6.060606 0.041750 0.30303030
1890   0.050  0.8333333 13.888889 0.046400 0.71428571
1891   0.100  1.0000000  3.846154 0.074000 0.38461538
1892   0.100  1.0000000  7.142857 0.086000 0.71428571
1893   0.100  1.0000000  8.000000 0.087500 0.80000000
1894   0.100  1.0000000  8.695652 0.088500 0.86956522
1895   0.100  1.0000000  8.695652 0.088500 0.86956522
1896   0.100  0.9523810  8.658009 0.088450 0.86956522
1897   0.060  1.0000000  7.142857 0.051600 0.42857143
1898   0.060  1.0000000  8.000000 0.052500 0.48000000
1899   0.060  1.0000000  8.695652 0.053100 0.52173913
1900   0.060  1.0000000  8.695652 0.053100 0.52173913
1901   0.060  0.9230769  8.391608 0.052850 0.52173913
1902   0.060  1.0000000  3.846154 0.044400 0.23076923
1903   0.060  1.0000000  8.000000 0.052500 0.48000000
1904   0.060  1.0000000  8.695652 0.053100 0.52173913
1905   0.060  1.0000000  8.695652 0.053100 0.52173913
1906   0.060  0.9230769  8.391608 0.052850 0.52173913
1907   0.060  1.0000000  3.846154 0.044400 0.23076923
1908   0.060  1.0000000  7.142857 0.051600 0.42857143
1909   0.060  1.0000000  8.695652 0.053100 0.52173913
1910   0.060  1.0000000  8.695652 0.053100 0.52173913
1911   0.060  0.9230769  8.391608 0.052850 0.52173913
1912   0.060  1.0000000  3.846154 0.044400 0.23076923
1913   0.060  1.0000000  7.142857 0.051600 0.42857143
1914   0.060  1.0000000  8.000000 0.052500 0.48000000
1915   0.060  1.0000000  8.695652 0.053100 0.52173913
1916   0.060  0.9230769  8.391608 0.052850 0.52173913
1917   0.060  1.0000000  3.846154 0.044400 0.23076923
1918   0.060  1.0000000  7.142857 0.051600 0.42857143
1919   0.060  1.0000000  8.000000 0.052500 0.48000000
1920   0.060  1.0000000  8.695652 0.053100 0.52173913
1921   0.060  0.9230769  8.391608 0.052850 0.52173913
1922   0.065  1.0000000  3.846154 0.048100 0.25000000
1923   0.065  1.0000000  7.142857 0.055900 0.46428571
1924   0.065  1.0000000  8.000000 0.056875 0.52000000
1925   0.065  1.0000000  8.695652 0.057525 0.56521739
1926   0.065  1.0000000  8.695652 0.057525 0.56521739
1927   0.070  1.0000000  3.846154 0.051800 0.26923077
1928   0.070  1.0000000  5.714286 0.057750 0.40000000
1929   0.070  0.9333333  5.490196 0.057250 0.40000000
1930   0.070  0.9333333  5.656566 0.057625 0.41176471
1931   0.070  0.8235294  6.334842 0.058950 0.48275862
1932   0.050  1.0000000  3.846154 0.037000 0.19230769
1933   0.050  1.0000000  5.714286 0.041250 0.28571429
1934   0.050  1.0000000  5.882353 0.041500 0.29411765
1935   0.050  1.0000000  6.060606 0.041750 0.30303030
1936   0.050  0.8333333  6.410256 0.042200 0.35714286
1937   0.070  1.0000000  3.846154 0.051800 0.26923077
1938   0.070  1.0000000  5.714286 0.057750 0.40000000
1939   0.070  0.9333333  5.490196 0.057250 0.40000000
1940   0.070  0.9333333  5.656566 0.057625 0.41176471
1941   0.070  0.8750000  6.730769 0.059600 0.50000000
1942   0.065  0.9285714  1.857143 0.030000 0.12871287
1943   0.065  0.9285714  2.476190 0.038750 0.17105263
1944   0.065  1.0000000  5.714286 0.053625 0.37142857
1945   0.065  0.9285714  5.462185 0.053100 0.37142857
1946   0.065  0.9285714  5.627706 0.053450 0.38235294
1947   0.065  0.8666667  6.666667 0.055250 0.46428571
1948   0.065  0.9285714  1.857143 0.030000 0.12871287
1949   0.065  0.9285714  2.476190 0.038750 0.17105263
1950   0.065  1.0000000  3.846154 0.048100 0.25000000
1951   0.065  0.9285714  5.462185 0.053100 0.37142857
1952   0.065  0.9285714  5.627706 0.053450 0.38235294
1953   0.065  0.8125000  6.250000 0.054600 0.44827586
1954   0.070  0.9333333  1.866667 0.032500 0.13861386
1955   0.070  0.9333333  2.488889 0.041875 0.18421053
1956   0.070  1.0000000  3.846154 0.051800 0.26923077
1957   0.070  1.0000000  5.714286 0.057750 0.40000000
1958   0.070  0.9333333  5.656566 0.057625 0.41176471
1959   0.070  0.8750000  6.730769 0.059600 0.50000000
1960   0.070  0.9333333  1.866667 0.032500 0.13861386
1961   0.070  0.9333333  2.488889 0.041875 0.18421053
