     support confidence      lift leverage   jaccard
1478   0.060  1.0000000  2.816901 0.038700 0.1690141
1479   0.060  1.0000000  2.857143 0.039000 0.1714286
1480   0.080  1.0000000  2.352941 0.046000 0.1882353
1481   0.080  0.8000000  2.253521 0.044500 0.2133333
1482   0.080  0.8000000  2.285714 0.045000 0.2162162
1483   0.060  0.8000000  1.882353 0.028125 0.1363636
1484   0.060  1.0000000  2.739726 0.038100 0.1643836
1485   0.060  1.0000000  2.857143 0.039000 0.1714286
1486   0.075  1.0000000  2.352941 0.043125 0.1764706
1487   0.060  1.0000000  2.352941 0.034500 0.1411765
1488   0.060  1.0000000  2.739726 0.038100 0.1643836
1489   0.060  1.0000000  2.816901 0.038700 0.1690141
1490   0.090  1.0000000  2.352941 0.051750 0.2117647
1491   0.090  0.9000000  2.465753 0.053500 0.2400000
1492   0.090  0.9473684  2.668643 0.056275 0.2500000
1493   0.050  1.0000000  2.000000 0.025000 0.1000000
1494   0.050  0.8333333  2.109705 0.026300 0.1234568
1495   0.050  1.0000000  2.666667 0.031250 0.1333333
1496   0.050  1.0000000  2.739726 0.031750 0.1369863
1497   0.090  1.0000000  2.531646 0.054450 0.2278481
1498   0.090  0.9000000  2.465753 0.053500 0.2400000
1499   0.090  1.0000000  2.898551 0.058950 0.2608696
1500   0.090  1.0000000  2.469136 0.053550 0.2222222
1501   0.090  0.9000000  2.465753 0.053500 0.2400000
1502   0.090  1.0000000  2.898551 0.058950 0.2608696
1503   0.055  1.0000000  2.666667 0.034375 0.1466667
1504   0.055  0.8461538  2.318230 0.031275 0.1466667
1505   0.055  1.0000000  2.898551 0.036025 0.1594203
1506   0.165  1.0000000  2.469136 0.098175 0.4074074
1507   0.165  1.0000000  2.531646 0.099825 0.4177215
1508   0.165  0.9428571  2.583170 0.101125 0.4400000
1509   0.165  0.9428571  2.732919 0.104625 0.4647887
1510   0.075  1.0000000  2.531646 0.045375 0.1898734
1511   0.075  1.0000000  2.739726 0.047625 0.2054795
1512   0.075  0.8823529  2.557545 0.045675 0.2112676
1513   0.055  1.0000000  2.531646 0.033275 0.1392405
1514   0.055  0.8461538  2.318230 0.031275 0.1466667
1515   0.055  1.0000000  2.898551 0.036025 0.1594203
1516   0.110  1.0000000  2.531646 0.066550 0.2784810
1517   0.110  1.0000000  2.739726 0.069850 0.3013699
1518   0.110  0.9166667  2.657005 0.068600 0.3098592
1519   0.075  1.0000000  2.469136 0.044625 0.1851852
1520   0.075  1.0000000  2.739726 0.047625 0.2054795
1521   0.075  0.8823529  2.557545 0.045675 0.2112676
1522   0.075  0.8823529  3.676471 0.054600 0.3000000
1523   0.055  1.0000000  2.469136 0.032725 0.1358025
1524   0.055  0.8461538  2.318230 0.031275 0.1466667
1525   0.055  1.0000000  2.898551 0.036025 0.1594203
1526   0.110  1.0000000  2.469136 0.065450 0.2716049
1527   0.110  1.0000000  2.739726 0.069850 0.3013699
1528   0.110  0.9166667  2.657005 0.068600 0.3098592
1529   0.075  1.0000000  2.000000 0.037500 0.1500000
1530   0.075  1.0000000  2.739726 0.047625 0.2054795
1531   0.075  0.8823529  2.557545 0.045675 0.2112676
1532   0.100  1.0000000  2.469136 0.059500 0.2469136
1533   0.100  1.0000000  2.531646 0.060500 0.2531646
1534   0.100  0.9090909  2.635046 0.062050 0.2816901
1535   0.065  1.0000000  2.531646 0.039325 0.1645570
1536   0.065  1.0000000  2.666667 0.040625 0.1733333
1537   0.065  0.8666667  2.512077 0.039125 0.1830986
1538   0.065  1.0000000  2.469136 0.038675 0.1604938
1539   0.065  1.0000000  2.666667 0.040625 0.1733333
1540   0.075  1.0000000  2.469136 0.044625 0.1851852
1541   0.075  1.0000000  2.531646 0.045375 0.1898734
1542   0.075  0.8333333  2.415459 0.043950 0.2083333
1543   0.075  0.8823529  3.676471 0.054600 0.3000000
1544   0.065  1.0000000  2.469136 0.038675 0.1604938
1545   0.065  1.0000000  2.531646 0.039325 0.1645570
1546   0.065  0.8125000  2.355072 0.037400 0.1805556
1547   0.110  1.0000000  2.469136 0.065450 0.2716049
1548   0.110  1.0000000  2.531646 0.066550 0.2784810
1549   0.110  0.9166667  2.657005 0.068600 0.3098592
1550   0.110  0.8148148  3.395062 0.077600 0.4150943
1551   0.075  1.0000000  2.000000 0.037500 0.1500000
1552   0.075  1.0000000  2.531646 0.045375 0.1898734
1553   0.075  0.8823529  2.557545 0.045675 0.2112676
1554   0.075  1.0000000  2.000000 0.037500 0.1500000
1555   0.075  1.0000000  2.469136 0.044625 0.1851852
1556   0.075  0.8823529  2.557545 0.045675 0.2112676
1557   0.075  0.8823529  3.676471 0.054600 0.3000000
1558   0.090  1.0000000  2.469136 0.053550 0.2222222
1559   0.090  1.0000000  2.531646 0.054450 0.2278481
1560   0.090  0.8181818  2.241594 0.049850 0.2337662
1561   0.055  1.0000000  2.531646 0.033275 0.1392405
1562   0.055  1.0000000  2.666667 0.034375 0.1466667
1563   0.055  1.0000000  2.469136 0.032725 0.1358025
1564   0.055  1.0000000  2.666667 0.034375 0.1466667
1565   0.085  1.0000000  2.469136 0.050575 0.2098765
1566   0.085  1.0000000  2.531646 0.051425 0.2151899
1567   0.085  0.9444444  2.587519 0.052150 0.2297297
1568   0.085  0.8500000  3.541667 0.061000 0.3333333
1569   0.055  1.0000000  2.469136 0.032725 0.1358025
1570   0.055  1.0000000  2.531646 0.033275 0.1392405
1571   0.120  1.0000000  2.469136 0.071400 0.2962963
1572   0.120  1.0000000  2.531646 0.072600 0.3037975
1573   0.120  1.0000000  2.739726 0.076200 0.3287671
1574   0.120  0.8000000  3.333333 0.084000 0.4444444
1575   0.085  1.0000000  2.000000 0.042500 0.1700000
1576   0.085  1.0000000  2.531646 0.051425 0.2151899
1577   0.085  1.0000000  2.739726 0.053975 0.2328767
1578   0.085  1.0000000  2.000000 0.042500 0.1700000
1579   0.085  1.0000000  2.469136 0.050575 0.2098765
1580   0.085  1.0000000  2.739726 0.053975 0.2328767
1581   0.085  0.8947368  3.728070 0.062200 0.3400000
1582   0.075  1.0000000  2.469136 0.044625 0.1851852
1583   0.075  0.8823529  2.233805 0.041425 0.1851852
1584   0.075  0.9375000  2.500000 0.045000 0.1973684
1585   0.085  0.9444444  1.888889 0.040000 0.1683168
1586   0.085  1.0000000  2.469136 0.050575 0.2098765
1587   0.085  1.0000000  2.531646 0.051425 0.2151899
1588   0.110  0.9166667  2.511416 0.066200 0.2933333
1589   0.110  1.0000000  2.816901 0.070950 0.3098592
1590   0.110  0.9565217  2.732919 0.069750 0.3098592
1591   0.110  1.0000000  3.174603 0.075350 0.3492063
1592   0.105  0.8750000  2.058824 0.054000 0.2386364
1593   0.105  1.0000000  2.816901 0.067725 0.2957746
1594   0.105  1.0000000  2.857143 0.068250 0.3000000
1595   0.105  0.9545455  3.030303 0.070350 0.3281250
1596   0.050  1.0000000  2.816901 0.032250 0.1408451
1597   0.050  1.0000000  2.857143 0.032500 0.1428571
1598   0.050  0.9090909  2.886003 0.032675 0.1562500
1599   0.070  0.8750000  2.464789 0.041600 0.1917808
1600   0.070  0.9333333  2.666667 0.043750 0.1971831
1601   0.070  1.0000000  3.174603 0.047950 0.2222222
1602   0.100  0.9090909  2.139037 0.053250 0.2298851
1603   0.100  0.9523810  2.609263 0.061675 0.2702703
1604   0.100  1.0000000  2.857143 0.065000 0.2857143
1605   0.100  1.0000000  3.174603 0.068500 0.3174603
1606   0.065  0.8125000  2.226027 0.035800 0.1710526
1607   0.065  0.9285714  2.653061 0.040500 0.1830986
1608   0.065  1.0000000  3.174603 0.044525 0.2063492
1609   0.050  1.0000000  2.352941 0.028750 0.1176471
1610   0.050  1.0000000  2.857143 0.032500 0.1428571
1611   0.050  0.9090909  2.886003 0.032675 0.1562500
1612   0.055  1.0000000  2.857143 0.035750 0.1571429
1613   0.055  1.0000000  3.174603 0.037675 0.1746032
1614   0.100  0.8695652  2.046036 0.051125 0.2272727
1615   0.100  0.9523810  2.609263 0.061675 0.2702703
1616   0.100  1.0000000  2.816901 0.064500 0.2816901
1617   0.100  1.0000000  3.174603 0.068500 0.3174603
1618   0.070  0.9333333  2.557078 0.042625 0.1891892
1619   0.070  1.0000000  2.816901 0.045150 0.1971831
1620   0.070  0.9333333  2.962963 0.046375 0.2187500
1621   0.050  1.0000000  2.352941 0.028750 0.1176471
1622   0.050  1.0000000  2.816901 0.032250 0.1408451
1623   0.050  0.9090909  2.886003 0.032675 0.1562500
1624   0.055  1.0000000  2.816901 0.035475 0.1549296
1625   0.055  1.0000000  3.174603 0.037675 0.1746032
1626   0.055  1.0000000  2.739726 0.034925 0.1506849
1627   0.055  1.0000000  3.174603 0.037675 0.1746032
1628   0.100  0.9090909  2.139037 0.053250 0.2298851
1629   0.100  0.9090909  2.490660 0.059850 0.2666667
1630   0.100  1.0000000  2.816901 0.064500 0.2816901
1631   0.100  1.0000000  2.857143 0.065000 0.2857143
1632   0.065  0.9285714  2.544031 0.039450 0.1756757
1633   0.065  1.0000000  2.816901 0.041925 0.1830986
1634   0.065  0.8666667  2.476190 0.038750 0.1805556
1635   0.055  1.0000000  2.352941 0.031625 0.1294118
1636   0.055  1.0000000  2.816901 0.035475 0.1549296
1637   0.055  1.0000000  2.857143 0.035750 0.1571429
1638   0.055  1.0000000  2.816901 0.035475 0.1549296
1639   0.055  1.0000000  2.857143 0.035750 0.1571429
1640   0.055  0.8461538  1.990950 0.027375 0.1264368
1641   0.055  1.0000000  2.739726 0.034925 0.1506849
1642   0.055  1.0000000  2.857143 0.035750 0.1571429
1643   0.055  1.0000000  2.739726 0.034925 0.1506849
1644   0.055  1.0000000  2.816901 0.035475 0.1549296
1645   0.055  0.9166667  2.320675 0.031300 0.1375000
1646   0.055  1.0000000  2.739726 0.034925 0.1506849
1647   0.060  1.0000000  2.469136 0.035700 0.1481481
1648   0.060  0.8000000  2.133333 0.031875 0.1538462
1649   0.060  0.8571429  2.348337 0.034450 0.1600000
1650   0.060  0.8000000  2.318841 0.034125 0.1666667
1651   0.070  1.0000000  2.469136 0.041650 0.1728395
1652   0.070  0.9333333  2.362869 0.040375 0.1750000
1653   0.070  1.0000000  2.739726 0.044450 0.1917808
1654   0.055  1.0000000  2.469136 0.032725 0.1358025
1655   0.050  1.0000000  2.469136 0.029750 0.1234568
1656   0.050  0.9090909  2.424242 0.029375 0.1315789
1657   0.070  1.0000000  2.469136 0.041650 0.1728395
1658   0.070  0.9333333  2.362869 0.040375 0.1750000
1659   0.070  0.9333333  2.557078 0.042625 0.1891892
1660   0.050  1.0000000  2.531646 0.030250 0.1265823
1661   0.050  0.8333333  2.222222 0.027500 0.1298701
1662   0.050  1.0000000  2.739726 0.031750 0.1369863
1663   0.050  1.0000000  2.469136 0.029750 0.1234568
1664   0.050  0.8333333  2.222222 0.027500 0.1298701
1665   0.060  1.0000000  2.469136 0.035700 0.1481481
1666   0.060  1.0000000  2.531646 0.036300 0.1518987
1667   0.060  1.0000000  2.739726 0.038100 0.1643836
1668   0.050  1.0000000  2.469136 0.029750 0.1234568
1669   0.050  0.8333333  2.222222 0.027500 0.1298701
1670   0.255  0.9622642  2.264151 0.142375 0.5862069
1671   0.255  0.9444444  2.587519 0.156450 0.6710526
1672   0.255  0.9807692  2.762730 0.162700 0.7083333
1673   0.255  1.0000000  2.857143 0.165750 0.7285714
1674   0.255  0.9807692  3.113553 0.173100 0.7968750
1675   0.135  0.9642857  2.641879 0.083900 0.3648649
1676   0.135  0.9310345  2.622632 0.083525 0.3698630
1677   0.135  1.0000000  2.857143 0.087750 0.3857143
1678   0.135  1.0000000  3.174603 0.092475 0.4285714
1679   0.130  0.8965517  2.456306 0.077075 0.3421053
1680   0.130  0.9629630  2.712572 0.082075 0.3611111
1681   0.130  0.9629630  2.751323 0.082750 0.3661972
1682   0.130  0.9629630  3.057025 0.087475 0.4062500
1683   0.140  1.0000000  2.352941 0.080500 0.3294118
1684   0.140  1.0000000  2.816901 0.090300 0.3943662
1685   0.140  1.0000000  2.857143 0.091000 0.4000000
1686   0.140  0.9655172  3.065134 0.094325 0.4375000
1687   0.130  0.8965517  2.109533 0.068375 0.2954545
1688   0.130  0.9629630  2.712572 0.082075 0.3611111
1689   0.130  1.0000000  2.857143 0.084500 0.3714286
1690   0.130  0.9629630  3.057025 0.087475 0.4062500
1691   0.135  0.9310345  2.190669 0.073375 0.3103448
1692   0.135  0.9642857  2.641879 0.083900 0.3648649
1693   0.135  1.0000000  2.857143 0.087750 0.3857143
1694   0.135  1.0000000  3.174603 0.092475 0.4285714
1695   0.125  0.9259259  2.178649 0.067625 0.2873563
1696   0.125  0.9259259  2.536783 0.075725 0.3333333
1697   0.125  1.0000000  2.857143 0.081250 0.3571429
1698   0.125  0.9615385  3.052503 0.084050 0.3906250
1699   0.135  1.0000000  2.352941 0.077625 0.3176471
1700   0.135  0.9642857  2.641879 0.083900 0.3648649
1701   0.135  1.0000000  2.816901 0.087075 0.3802817
1702   0.135  0.9642857  3.061224 0.090900 0.4218750
1703   0.120  0.8888889  2.091503 0.062625 0.2727273
1704   0.120  0.9230769  2.528978 0.072550 0.3200000
1705   0.120  0.9600000  2.704225 0.075625 0.3333333
1706   0.120  0.8275862  2.627258 0.074325 0.3529412
1707   0.190  0.9743590  2.405825 0.111025 0.4634146
1708   0.190  0.9743590  2.466732 0.112975 0.4750000
1709   0.190  0.9500000  2.602740 0.117000 0.5066667
1710   0.190  0.9268293  2.686462 0.119275 0.5277778
1711   0.145  1.0000000  2.531646 0.087725 0.3670886
1712   0.145  0.9666667  2.577778 0.088750 0.3815789
1713   0.145  0.9354839  2.562970 0.088425 0.3866667
1714   0.145  0.8787879  2.547211 0.088075 0.3972603
1715   0.050  0.9090909  2.301496 0.028275 0.1250000
1716   0.050  1.0000000  2.739726 0.031750 0.1369863
1717   0.050  0.9090909  2.635046 0.031025 0.1428571
1718   0.140  0.9655172  2.383993 0.081275 0.3414634
1719   0.140  0.9655172  2.574713 0.085625 0.3684211
1720   0.140  0.8750000  2.397260 0.081600 0.3636364
1721   0.140  0.9333333  2.705314 0.088250 0.3943662
1722   0.055  1.0000000  2.469136 0.032725 0.1358025
1723   0.055  1.0000000  2.739726 0.034925 0.1506849
1724   0.055  0.9166667  2.657005 0.034300 0.1571429
1725   0.085  0.8500000  2.098765 0.044500 0.2023810
1726   0.085  1.0000000  2.531646 0.051425 0.2151899
1727   0.085  1.0000000  2.739726 0.053975 0.2328767
1728   0.085  0.8500000  2.463768 0.050500 0.2361111
1729   0.145  0.9666667  2.386831 0.084250 0.3536585
1730   0.145  1.0000000  2.531646 0.087725 0.3670886
1731   0.145  0.9354839  2.562970 0.088425 0.3866667
1732   0.145  0.9062500  2.626812 0.089800 0.4027778
1733   0.135  0.9000000  2.222222 0.074250 0.3214286
1734   0.135  0.9642857  2.441230 0.079700 0.3375000
1735   0.135  1.0000000  2.739726 0.085725 0.3698630
1736   0.135  0.9000000  2.608696 0.083250 0.3750000
1737   0.100  1.0000000  2.000000 0.050000 0.2000000
1738   0.100  1.0000000  2.531646 0.060500 0.2531646
1739   0.100  1.0000000  2.739726 0.063500 0.2739726
1740   0.100  0.9090909  2.635046 0.062050 0.2816901
1741   0.085  1.0000000  2.000000 0.042500 0.1700000
1742   0.085  0.8500000  2.098765 0.044500 0.2023810
1743   0.085  1.0000000  2.739726 0.053975 0.2328767
1744   0.085  0.8947368  2.593440 0.052225 0.2394366
1745   0.150  0.9677419  2.389486 0.087225 0.3658537
1746   0.150  0.9375000  2.373418 0.086800 0.3703704
1747   0.150  0.9677419  2.580645 0.091875 0.3947368
1748   0.150  0.8823529  2.557545 0.091350 0.4109589
1749   0.050  1.0000000  2.469136 0.029750 0.1234568
1750   0.050  0.9090909  2.301496 0.028275 0.1250000
1751   0.050  0.8333333  2.415459 0.029300 0.1408451
1752   0.085  1.0000000  2.000000 0.042500 0.1700000
1753   0.085  0.8500000  2.098765 0.044500 0.2023810
1754   0.085  1.0000000  2.531646 0.051425 0.2151899
1755   0.135  1.0000000  2.352941 0.077625 0.3176471
1756   0.135  0.9310345  2.550779 0.082075 0.3600000
1757   0.135  1.0000000  2.816901 0.087075 0.3802817
1758   0.135  0.9642857  2.755102 0.086000 0.3802817
1759   0.125  0.9259259  2.178649 0.067625 0.2873563
1760   0.125  0.9259259  2.536783 0.075725 0.3333333
1761   0.125  0.9615385  2.708559 0.078850 0.3472222
1762   0.125  0.8620690  2.463054 0.074250 0.3378378
1763   0.150  0.9090909  2.244669 0.083175 0.3571429
1764   0.150  1.0000000  2.531646 0.090750 0.3797468
1765   0.150  0.9375000  2.500000 0.090000 0.3896104
1766   0.150  0.8823529  2.417405 0.087950 0.3896104
1767   0.055  1.0000000  2.469136 0.032725 0.1358025
1768   0.055  0.9166667  2.320675 0.031300 0.1375000
1769   0.055  0.9166667  2.511416 0.033100 0.1486486
1770   0.095  0.9500000  1.900000 0.045000 0.1881188
1771   0.095  0.8636364  2.132435 0.050450 0.2261905
1772   0.095  1.0000000  2.531646 0.057475 0.2405063
1773   0.095  0.8260870  2.263252 0.053025 0.2467532
1774   0.050  1.0000000  3.846154 0.037000 0.1923077
1775   0.050  1.0000000  5.714286 0.041250 0.2857143
1776   0.050  1.0000000  5.882353 0.041500 0.2941176
1777   0.050  1.0000000  6.060606 0.041750 0.3030303
1778   0.050  0.9090909  6.993007 0.042850 0.3703704
1779   0.050  0.9090909  1.818182 0.022500 0.0990099
1780   0.050  1.0000000  3.846154 0.037000 0.1923077
1781   0.050  1.0000000  5.714286 0.041250 0.2857143
1782   0.050  1.0000000  5.882353 0.041500 0.2941176
1783   0.050  1.0000000  6.060606 0.041750 0.3030303
1784   0.050  0.8333333 13.888889 0.046400 0.7142857
1785   0.100  1.0000000  3.846154 0.074000 0.3846154
1786   0.100  1.0000000  7.142857 0.086000 0.7142857
1787   0.100  1.0000000  8.000000 0.087500 0.8000000
1788   0.100  1.0000000  8.695652 0.088500 0.8695652
1789   0.100  1.0000000  8.695652 0.088500 0.8695652
1790   0.100  0.9523810  8.658009 0.088450 0.8695652
1791   0.060  1.0000000  7.142857 0.051600 0.4285714
1792   0.060  1.0000000  8.000000 0.052500 0.4800000
1793   0.060  1.0000000  8.695652 0.053100 0.5217391
1794   0.060  1.0000000  8.695652 0.053100 0.5217391
1795   0.060  0.9230769  8.391608 0.052850 0.5217391
1796   0.060  1.0000000  3.846154 0.044400 0.2307692
1797   0.060  1.0000000  8.000000 0.052500 0.4800000
1798   0.060  1.0000000  8.695652 0.053100 0.5217391
1799   0.060  1.0000000  8.695652 0.053100 0.5217391
1800   0.060  0.9230769  8.391608 0.052850 0.5217391
1801   0.060  1.0000000  3.846154 0.044400 0.2307692
1802   0.060  1.0000000  7.142857 0.051600 0.4285714
1803   0.060  1.0000000  8.695652 0.053100 0.5217391
1804   0.060  1.0000000  8.695652 0.053100 0.5217391
1805   0.060  0.9230769  8.391608 0.052850 0.5217391
1806   0.060  1.0000000  3.846154 0.044400 0.2307692
1807   0.060  1.0000000  7.142857 0.051600 0.4285714
1808   0.060  1.0000000  8.000000 0.052500 0.4800000
1809   0.060  1.0000000  8.695652 0.053100 0.5217391
1810   0.060  0.9230769  8.391608 0.052850 0.5217391
1811   0.060  1.0000000  3.846154 0.044400 0.2307692
1812   0.060  1.0000000  7.142857 0.051600 0.4285714
1813   0.060  1.0000000  8.000000 0.052500 0.4800000
1814   0.060  1.0000000  8.695652 0.053100 0.5217391
1815   0.060  0.9230769  8.391608 0.052850 0.5217391
1816   0.065  1.0000000  3.846154 0.048100 0.2500000
1817   0.065  1.0000000  7.142857 0.055900 0.4642857
1818   0.065  1.0000000  8.000000 0.056875 0.5200000
1819   0.065  1.0000000  8.695652 0.057525 0.5652174
1820   0.065  1.0000000  8.695652 0.057525 0.5652174
1821   0.070  1.0000000  3.846154 0.051800 0.2692308
1822   0.070  1.0000000  5.714286 0.057750 0.4000000
1823   0.070  0.9333333  5.490196 0.057250 0.4000000
1824   0.070  0.9333333  5.656566 0.057625 0.4117647
1825   0.070  0.8235294  6.334842 0.058950 0.4827586
1826   0.050  1.0000000  3.846154 0.037000 0.1923077
1827   0.050  1.0000000  5.714286 0.041250 0.2857143
1828   0.050  1.0000000  5.882353 0.041500 0.2941176
1829   0.050  1.0000000  6.060606 0.041750 0.3030303
1830   0.050  0.8333333  6.410256 0.042200 0.3571429
1831   0.070  1.0000000  3.846154 0.051800 0.2692308
1832   0.070  1.0000000  5.714286 0.057750 0.4000000
1833   0.070  0.9333333  5.490196 0.057250 0.4000000
1834   0.070  0.9333333  5.656566 0.057625 0.4117647
1835   0.070  0.8750000  6.730769 0.059600 0.5000000
1836   0.065  0.9285714  1.857143 0.030000 0.1287129
1837   0.065  0.9285714  2.476190 0.038750 0.1710526
1838   0.065  1.0000000  5.714286 0.053625 0.3714286
1839   0.065  0.9285714  5.462185 0.053100 0.3714286
1840   0.065  0.9285714  5.627706 0.053450 0.3823529
1841   0.065  0.8666667  6.666667 0.055250 0.4642857
1842   0.065  0.9285714  1.857143 0.030000 0.1287129
1843   0.065  0.9285714  2.476190 0.038750 0.1710526
1844   0.065  1.0000000  3.846154 0.048100 0.2500000
1845   0.065  0.9285714  5.462185 0.053100 0.3714286
1846   0.065  0.9285714  5.627706 0.053450 0.3823529
1847   0.065  0.8125000  6.250000 0.054600 0.4482759
1848   0.070  0.9333333  1.866667 0.032500 0.1386139
1849   0.070  0.9333333  2.488889 0.041875 0.1842105
1850   0.070  1.0000000  3.846154 0.051800 0.2692308
1851   0.070  1.0000000  5.714286 0.057750 0.4000000
1852   0.070  0.9333333  5.656566 0.057625 0.4117647
1853   0.070  0.8750000  6.730769 0.059600 0.5000000
1854   0.070  0.9333333  1.866667 0.032500 0.1386139
1855   0.070  0.9333333  2.488889 0.041875 0.1842105
1856   0.070  1.0000000  3.846154 0.051800 0.2692308
1857   0.070  1.0000000  5.714286 0.057750 0.4000000
1858   0.070  0.9333333  5.490196 0.057250 0.4000000
1859   0.070  0.8750000  6.730769 0.059600 0.5000000
1860   0.075  0.8823529  1.764706 0.032500 0.1470588
1861   0.075  0.9375000  2.500000 0.045000 0.1973684
1862   0.075  1.0000000  3.846154 0.055500 0.2884615
1863   0.075  0.9375000  5.357143 0.061000 0.4166667
1864   0.075  0.9375000  5.514706 0.061400 0.4285714
1865   0.075  0.9375000  5.681818 0.061800 0.4411765
1866   0.125  1.0000000  2.352941 0.071875 0.2941176
1867   0.125  0.9259259  2.536783 0.075725 0.3333333
1868   0.125  0.9615385  2.708559 0.078850 0.3472222
1869   0.125  1.0000000  2.857143 0.081250 0.3571429
1870   0.125  0.9615385  3.052503 0.084050 0.3906250
1871   0.060  1.0000000  2.739726 0.038100 0.1643836
1872   0.060  0.8571429  2.414487 0.035150 0.1643836
1873   0.060  1.0000000  2.857143 0.039000 0.1714286
1874   0.060  1.0000000  3.174603 0.041100 0.1904762
1875   0.065  0.8666667  2.374429 0.037625 0.1733333
1876   0.065  0.9285714  2.615694 0.040150 0.1805556
1877   0.065  1.0000000  2.857143 0.042250 0.1857143
1878   0.065  0.9285714  2.947846 0.042950 0.2031250
1879   0.060  1.0000000  2.352941 0.034500 0.1411765
1880   0.060  1.0000000  2.816901 0.038700 0.1690141
1881   0.060  1.0000000  2.857143 0.039000 0.1714286
1882   0.060  1.0000000  3.174603 0.041100 0.1904762
1883   0.075  1.0000000  2.352941 0.043125 0.1764706
1884   0.075  0.9375000  2.640845 0.046600 0.2083333
1885   0.075  1.0000000  2.857143 0.048750 0.2142857
1886   0.075  0.9375000  2.976190 0.049800 0.2343750
1887   0.060  0.8571429  2.016807 0.030250 0.1379310
1888   0.060  1.0000000  2.739726 0.038100 0.1643836
1889   0.060  1.0000000  2.857143 0.039000 0.1714286
1890   0.060  1.0000000  3.174603 0.041100 0.1904762
1891   0.070  1.0000000  2.352941 0.040250 0.1647059
1892   0.070  0.8750000  2.397260 0.040800 0.1866667
1893   0.070  1.0000000  2.857143 0.045500 0.2000000
1894   0.070  0.9333333  2.962963 0.046375 0.2187500
1895   0.060  1.0000000  2.352941 0.034500 0.1411765
1896   0.060  1.0000000  2.739726 0.038100 0.1643836
1897   0.060  1.0000000  2.816901 0.038700 0.1690141
1898   0.060  1.0000000  3.174603 0.041100 0.1904762
1899   0.065  1.0000000  2.352941 0.037375 0.1529412
1900   0.065  0.8666667  2.374429 0.037625 0.1733333
1901   0.065  0.9285714  2.615694 0.040150 0.1805556
1902   0.060  1.0000000  2.352941 0.034500 0.1411765
1903   0.060  1.0000000  2.739726 0.038100 0.1643836
1904   0.060  1.0000000  2.816901 0.038700 0.1690141
1905   0.060  1.0000000  2.857143 0.039000 0.1714286
1906   0.070  1.0000000  2.352941 0.040250 0.1647059
1907   0.070  0.8750000  2.397260 0.040800 0.1866667
1908   0.070  0.9333333  2.629108 0.043375 0.1944444
1909   0.090  1.0000000  2.469136 0.053550 0.2222222
1910   0.090  1.0000000  2.531646 0.054450 0.2278481
1911   0.090  0.9000000  2.465753 0.053500 0.2400000
1912   0.090  1.0000000  2.898551 0.058950 0.2608696
1913   0.055  1.0000000  2.531646 0.033275 0.1392405
1914   0.055  1.0000000  2.666667 0.034375 0.1466667
1915   0.055  0.8461538  2.318230 0.031275 0.1466667
1916   0.055  1.0000000  2.898551 0.036025 0.1594203
1917   0.055  1.0000000  2.469136 0.032725 0.1358025
1918   0.055  1.0000000  2.666667 0.034375 0.1466667
1919   0.055  0.8461538  2.318230 0.031275 0.1466667
1920   0.055  1.0000000  2.898551 0.036025 0.1594203
1921   0.075  1.0000000  2.469136 0.044625 0.1851852
1922   0.075  1.0000000  2.531646 0.045375 0.1898734
1923   0.075  1.0000000  2.739726 0.047625 0.2054795
1924   0.075  0.8823529  2.557545 0.045675 0.2112676
1925   0.075  0.8823529  3.676471 0.054600 0.3000000
1926   0.055  1.0000000  2.469136 0.032725 0.1358025
1927   0.055  1.0000000  2.531646 0.033275 0.1392405
1928   0.055  0.8461538  2.318230 0.031275 0.1466667
1929   0.055  1.0000000  2.898551 0.036025 0.1594203
1930   0.110  1.0000000  2.469136 0.065450 0.2716049
1931   0.110  1.0000000  2.531646 0.066550 0.2784810
1932   0.110  1.0000000  2.739726 0.069850 0.3013699
1933   0.110  0.9166667  2.657005 0.068600 0.3098592
1934   0.110  0.8148148  3.395062 0.077600 0.4150943
1935   0.075  1.0000000  2.000000 0.037500 0.1500000
1936   0.075  1.0000000  2.531646 0.045375 0.1898734
1937   0.075  1.0000000  2.739726 0.047625 0.2054795
1938   0.075  0.8823529  2.557545 0.045675 0.2112676
1939   0.075  1.0000000  2.000000 0.037500 0.1500000
1940   0.075  1.0000000  2.469136 0.044625 0.1851852
1941   0.075  1.0000000  2.739726 0.047625 0.2054795
1942   0.075  0.8823529  2.557545 0.045675 0.2112676
1943   0.075  0.8823529  3.676471 0.054600 0.3000000
1944   0.065  1.0000000  2.469136 0.038675 0.1604938
1945   0.065  1.0000000  2.531646 0.039325 0.1645570
1946   0.065  1.0000000  2.666667 0.040625 0.1733333
1947   0.065  0.8666667  2.512077 0.039125 0.1830986
1948   0.075  1.0000000  2.000000 0.037500 0.1500000
1949   0.075  1.0000000  2.469136 0.044625 0.1851852
1950   0.075  1.0000000  2.531646 0.045375 0.1898734
1951   0.075  0.8823529  2.557545 0.045675 0.2112676
1952   0.075  0.8823529  3.676471 0.054600 0.3000000
1953   0.055  1.0000000  2.469136 0.032725 0.1358025
1954   0.055  1.0000000  2.531646 0.033275 0.1392405
1955   0.055  1.0000000  2.666667 0.034375 0.1466667
1956   0.085  1.0000000  2.000000 0.042500 0.1700000
1957   0.085  1.0000000  2.469136 0.050575 0.2098765
1958   0.085  1.0000000  2.531646 0.051425 0.2151899
1959   0.085  1.0000000  2.739726 0.053975 0.2328767
