     support confidence     lift leverage    jaccard
427    0.075  0.6521739 2.661934 0.046825 0.26315789
428    0.090  0.5454545 1.090909 0.007500 0.15652174
429    0.090  0.7500000 3.000000 0.060000 0.32142857
430    0.090  0.6666667 2.721088 0.056925 0.31034483
431    0.115  0.8846154 3.538462 0.082500 0.43396226
432    0.115  0.5111111 2.044444 0.058750 0.31944444
433    0.115  1.0000000 4.081633 0.086825 0.46938776
434    0.075  0.5769231 1.153846 0.010000 0.13513514
435    0.075  0.6000000 2.400000 0.043750 0.25000000
436    0.055  0.5789474 2.363050 0.031725 0.19298246
437    0.060  1.0000000 4.000000 0.045000 0.24000000
438    0.060  0.9230769 3.767661 0.044075 0.24000000
439    0.110  0.8800000 3.520000 0.078750 0.41509434
440    0.110  0.8800000 3.591837 0.079375 0.42307692
441    0.115  0.5111111 1.022222 0.002500 0.18852459
442    0.115  0.9583333 3.833333 0.085000 0.45098039
443    0.115  0.9200000 3.755102 0.084375 0.45098039
444    0.050  1.0000000 2.000000 0.025000 0.10000000
445    0.100  0.5263158 2.105263 0.052500 0.29411765
446    0.100  0.8000000 3.200000 0.068750 0.36363636
447    0.100  0.8333333 3.401361 0.070600 0.37735849
448    0.145  0.7631579 3.052632 0.097500 0.49152542
449    0.145  0.7837838 3.135135 0.098750 0.50000000
450    0.145  0.8285714 3.381924 0.102125 0.52727273
451    0.060  0.8000000 3.200000 0.041250 0.22641509
452    0.060  1.0000000 4.081633 0.045300 0.24489796
453    0.055  0.9166667 3.666667 0.040000 0.21568627
454    0.055  0.7333333 2.993197 0.036625 0.20754717
455    0.110  0.5789474 1.157895 0.015000 0.18965517
456    0.110  0.8461538 3.384615 0.077500 0.40740741
457    0.110  0.9565217 3.904170 0.081825 0.44000000
458    0.080  0.6956522 2.782609 0.051250 0.28070175
459    0.080  0.5925926 2.418745 0.046925 0.26666667
460    0.100  0.8000000 3.200000 0.068750 0.36363636
461    0.100  0.5405405 2.162162 0.053750 0.29850746
462    0.100  0.8695652 3.549246 0.071825 0.38461538
463    0.075  0.6000000 1.200000 0.012500 0.13636364
464    0.075  0.5769231 2.307692 0.042500 0.24590164
465    0.050  0.5263158 2.148228 0.026725 0.17241379
466    0.050  0.6666667 2.666667 0.031250 0.18181818
467    0.050  1.0000000 4.081633 0.037750 0.20408163
468    0.100  0.5405405 1.081081 0.007500 0.17094017
469    0.100  0.7692308 3.076923 0.067500 0.35714286
470    0.100  0.8000000 3.265306 0.069375 0.37037037
471    0.085  0.7391304 2.956522 0.056250 0.30357143
472    0.085  0.6800000 2.775510 0.054375 0.29824561
473    0.065  0.8666667 1.733333 0.027500 0.12745098
474    0.065  0.5652174 2.173913 0.035100 0.20967742
475    0.065  0.5000000 2.040816 0.033150 0.20967742
476    0.055  1.0000000 2.000000 0.027500 0.11000000
477    0.115  0.5609756 1.121951 0.012500 0.19491525
478    0.115  0.9200000 3.680000 0.083750 0.44230769
479    0.115  0.7931034 3.172414 0.078750 0.41071429
480    0.090  0.7200000 2.880000 0.058750 0.31578947
481    0.090  0.8571429 3.428571 0.063750 0.33962264
482    0.050  1.0000000 3.846154 0.037000 0.19230769
483    0.050  0.5555556 2.178649 0.027050 0.16949153
484    0.060  0.6666667 1.333333 0.015000 0.11320755
485    0.070  0.8750000 3.500000 0.050000 0.26923077
486    0.070  0.7777778 3.111111 0.047500 0.25925926
487    0.155  0.9687500 3.799020 0.114200 0.59615385
488    0.155  1.0000000 4.000000 0.116250 0.62000000
489    0.155  0.6458333 2.583333 0.095000 0.46268657
490    0.140  0.8750000 3.431373 0.099200 0.50909091
491    0.140  0.7368421 2.947368 0.092500 0.46666667
492    0.140  0.7368421 2.947368 0.092500 0.46666667
493    0.080  0.5000000 1.923077 0.038400 0.23529412
494    0.080  0.8421053 3.368421 0.056250 0.30188679
495    0.080  0.5333333 2.133333 0.042500 0.25000000
496    0.090  0.5625000 1.125000 0.010000 0.15789474
497    0.090  0.6923077 2.769231 0.057500 0.31034483
