     support confidence     lift leverage    jaccard
413    0.465  0.8942308 1.753394 0.199800 0.82300885
414    0.390  0.8210526 1.415608 0.114500 0.58646617
415    0.390  0.9176471 1.731410 0.164750 0.69026549
416    0.390  0.9285714 1.820728 0.175800 0.72222222
417    0.390  0.8297872 1.430668 0.117400 0.59090909
418    0.390  0.9176471 1.653418 0.154125 0.66101695
419    0.390  0.8666667 1.699346 0.160500 0.68421053
420    0.465  0.9789474 1.763869 0.201375 0.82300885
421    0.465  0.9893617 1.866720 0.215900 0.86915888
422    0.465  0.8942308 1.687228 0.189400 0.79487179
423    0.390  0.8210526 1.415608 0.114500 0.58646617
424    0.390  0.9285714 1.752022 0.167400 0.69642857
425    0.390  0.9285714 1.752022 0.167400 0.69642857
426    0.390  0.8297872 1.430668 0.117400 0.59090909
427    0.390  0.9285714 1.673102 0.156900 0.66666667
428    0.390  0.8666667 1.635220 0.151500 0.66101695
429    0.415  0.7980769 1.375995 0.113400 0.60583942
430    0.415  0.9880952 1.780352 0.181900 0.74107143
431    0.415  0.9222222 1.740042 0.176500 0.73451327
432    0.135  1.0000000 3.571429 0.097200 0.48214286
433    0.135  1.0000000 3.846154 0.099900 0.51923077
434    0.135  1.0000000 4.081633 0.101925 0.55102041
435    0.125  0.9259259 3.248863 0.086525 0.42372881
436    0.125  1.0000000 3.846154 0.092500 0.48076923
437    0.125  1.0000000 4.081633 0.094375 0.51020408
438    0.130  0.9629630 2.832244 0.084100 0.37681159
439    0.130  1.0000000 3.846154 0.096200 0.50000000
440    0.130  1.0000000 4.081633 0.098150 0.53061224
441    0.105  0.7777778 1.555556 0.037500 0.19811321
442    0.105  1.0000000 3.846154 0.077700 0.40384615
443    0.105  1.0000000 4.081633 0.079275 0.42857143
444    0.105  1.0000000 6.451613 0.088725 0.67741935
445    0.125  0.9259259 3.248863 0.086525 0.42372881
446    0.125  1.0000000 3.571429 0.090000 0.44642857
447    0.125  1.0000000 4.081633 0.094375 0.51020408
448    0.130  0.9629630 2.832244 0.084100 0.37681159
449    0.130  1.0000000 3.571429 0.093600 0.46428571
450    0.130  1.0000000 4.081633 0.098150 0.53061224
451    0.105  0.7777778 1.555556 0.037500 0.19811321
452    0.105  1.0000000 3.571429 0.075600 0.37500000
453    0.105  1.0000000 4.081633 0.079275 0.42857143
454    0.105  1.0000000 6.451613 0.088725 0.67741935
455    0.120  0.9600000 2.823529 0.077500 0.34782609
456    0.120  0.9230769 3.238866 0.082950 0.40677966
457    0.120  1.0000000 4.081633 0.090600 0.48979592
458    0.095  0.7600000 1.520000 0.032500 0.17924528
459    0.095  0.9047619 3.174603 0.065075 0.32203390
460    0.095  0.8636364 3.525046 0.068050 0.36538462
461    0.095  1.0000000 6.451613 0.080275 0.61290323
462    0.100  0.7692308 1.538462 0.035000 0.18867925
463    0.100  0.9523810 2.801120 0.064300 0.28985507
464    0.100  0.9523810 3.887269 0.074275 0.40000000
465    0.100  1.0000000 6.451613 0.084500 0.64516129
466    0.125  0.9259259 3.248863 0.086525 0.42372881
467    0.125  1.0000000 3.571429 0.090000 0.44642857
468    0.125  1.0000000 3.846154 0.092500 0.48076923
469    0.130  0.9629630 2.832244 0.084100 0.37681159
470    0.130  1.0000000 3.571429 0.093600 0.46428571
471    0.130  1.0000000 3.846154 0.096200 0.50000000
472    0.105  0.7777778 1.555556 0.037500 0.19811321
473    0.105  1.0000000 3.571429 0.075600 0.37500000
474    0.105  1.0000000 3.846154 0.077700 0.40384615
475    0.105  0.9545455 6.158358 0.087950 0.65625000
476    0.120  0.9600000 2.823529 0.077500 0.34782609
477    0.120  0.9230769 3.238866 0.082950 0.40677966
478    0.120  1.0000000 3.846154 0.088800 0.46153846
479    0.095  0.7600000 1.520000 0.032500 0.17924528
480    0.095  0.9047619 3.174603 0.065075 0.32203390
481    0.095  0.8636364 3.321678 0.066400 0.34545455
482    0.095  0.9047619 5.837174 0.078725 0.57575758
483    0.100  0.7692308 1.538462 0.035000 0.18867925
484    0.100  0.9523810 2.801120 0.064300 0.28985507
485    0.100  0.9523810 3.663004 0.072700 0.37735849
486    0.100  1.0000000 6.451613 0.084500 0.64516129
487    0.120  0.9600000 2.823529 0.077500 0.34782609
488    0.120  0.9230769 3.238866 0.082950 0.40677966
489    0.120  1.0000000 3.571429 0.086400 0.42857143
490    0.095  0.7600000 1.520000 0.032500 0.17924528
491    0.095  0.9047619 3.174603 0.065075 0.32203390
492    0.095  0.8636364 3.084416 0.064200 0.32203390
493    0.095  0.9500000 6.129032 0.079500 0.59375000
494    0.100  0.7692308 1.538462 0.035000 0.18867925
495    0.100  0.9523810 2.801120 0.064300 0.28985507
496    0.100  0.9523810 3.401361 0.070600 0.35087719
497    0.100  1.0000000 6.451613 0.084500 0.64516129
